row,offset,id,string
126,1537,126,"  ->  http://impact.frag.com  <-   \n"
127,1574,127,"angle_think"
128,1586,128,"v_cshift 0 0 0 "
129,1602,129,"fade_to_normal"
130,1617,130,"cl_rollangle"
131,1630,131,"0"
132,1632,132,"cl_bob"
133,1639,133,"yes"
134,1643,134,"rally_bot"
135,1653,135,"veh_tail"
136,1662,136,"veh_body"
137,1671,137,"couldn't create vehicle body\n"
138,1701,138,"veh_wheel"
139,1711,139,"models/fwhl.mdl"
140,1727,140,"veh_headlight"
141,1741,141,"models/null.mdl"
142,1757,142,"models/wheel.mdl"
143,1774,143,"CreateVehicleEntities"
144,1796,144,"CalcVehPosition"
145,1812,145,"SetVehPosition"
146,1827,146,"MoveToAngle"
147,1839,147,"BodyRoll"
148,1848,148,"You are out of cars!\nYou failed to destroy the Cult.\n"
149,1902,149,"You have "
150,1912,150," cars left\n"
151,1924,151," car left\n"
152,1935,152,"CheckCultCars"
153,1949,153,"models/whl.mdl"
154,1964,154,"SpawnDeathWheel"
155,1980,155,"DeathThink"
156,1991,156,"player/lburn1.wav"
157,2009,157,"player/lburn2.wav"
158,2027,158,"rolled_car"
159,2038,159,"DestroyVehicle"
160,2053,160,"GetAveragePrevRoll"
161,2072,161,"maps/qrally02.bsp"
162,2090,162,"CarAirborne"
163,2102,163,"dirt1"
164,2108,164,"dirt2"
165,2114,165,"dirt3"
166,2120,166,"dirt5"
167,2126,167,"dirt6"
168,2132,168,"dirt7"
169,2138,169,"dirt8"
170,2144,170,"dirt9"
171,2150,171,"dirt10"
172,2157,172,"dirt11"
173,2164,173,"dirt12"
174,2171,174,"dirt13"
175,2178,175,"dirt14"
176,2185,176,"models/dirt.mdl"
177,2201,177,"SpawnDirt"
178,2211,178,"voice/yeah.wav"
179,2226,179,"rally/ray/susp1.wav"
180,2246,180,"rally/bangbang.wav"
181,2265,181,"rally/process/bang01.wav"
182,2290,182,"rally/process/bang02.wav"
183,2315,183,"rally/process/bang03.wav"
184,2340,184,"rally/process/rolltest.wav"
185,2367,185,"Extra traction has worn out\n"
186,2396,186,"rally/skidmud.wav"
187,2414,187,"rally/process/drft02.wav"
188,2439,188,"rally/ray/skidgrav.wav"
189,2462,189,"rally/ray/screech1.wav"
190,2485,190,"rally/ray/screech2.wav"
191,2508,191,"rally/ray/screech3.wav"
192,2531,192,"MoveTail"
193,2540,193,"MoveWheels"
194,2551,194,"ReduceVelocity"
195,2566,195,"SetPrevSurfAngle"
196,2583,196,"sv_gravity"
197,2594,197,"SetSurfaceAngle"
198,2610,198,"checkHealth"
199,2622,199,"rally/nexus/wall.wav"
200,2643,200,"rally/ray/crash2.wav"
201,2664,201,"rally/ray/crash3.wav"
202,2685,202,"rally/ray/crash4.wav"
203,2706,203,"rally/ray/crash5.wav"
204,2727,204,"car_collision"
205,2741,205,"CarCollision"
206,2754,206,"models/gibs.mdl"
207,2770,207,"CarGib"
208,2777,208,"CarGibs"
209,2785,209,"rally/crash5.wav"
210,2802,210,"rally/process/crsh01.wav"
211,2827,211,"rally_roo"
212,2837,212,"rally_dude"
213,2848,213,"repulsor_feedback"
214,2866,214,"rally/process/elect02.wav"
215,2892,215,"rally/dude/sevpain1.wav"
216,2916,216,"rally/dude/sevpain2.wav"
217,2940,217,"Whiplash damage!"
218,2957,218,"rally/engine/rev/highrev2.wav"
219,2987,219,"rally/engine/rev/highrev.wav"
220,3016,220,"rally/engine/rev/takeoff.wav"
221,3045,221,"rally/engine/rev/backrev2.wav"
222,3075,222,"rally/engine/rev/backrev.wav"
223,3104,223,"rally/engine/rev/backrev3.wav"
224,3134,224,"CheckForCollision"
225,3152,225,"m"
226,3154,226,"rally/engine/ma01.wav"
227,3176,227,"rally/engine/ma02.wav"
228,3198,228,"rally/engine/ma03.wav"
229,3220,229,"rally/engine/ma04.wav"
230,3242,230,"rally/engine/ma05.wav"
231,3264,231,"rally/engine/ma06.wav"
232,3286,232,"rally/engine/ma07.wav"
233,3308,233,"rally/engine/ma08.wav"
234,3330,234,"rally/engine/ma09.wav"
235,3352,235,"rally/engine/ma10.wav"
236,3374,236,"t"
237,3376,237,"rally/engine/test01.wav"
238,3400,238,"rally/engine/test02.wav"
239,3424,239,"rally/engine/test03.wav"
240,3448,240,"rally/engine/test04.wav"
241,3472,241,"rally/engine/test05.wav"
242,3496,242,"rally/engine/test06.wav"
243,3520,243,"rally/engine/test07.wav"
244,3544,244,"rally/engine/test08.wav"
245,3568,245,"rally/engine/test09.wav"
246,3592,246,"rally/engine/test10.wav"
247,3616,247,"s"
248,3618,248,"rally/engine/su01.wav"
249,3640,249,"rally/engine/su02.wav"
250,3662,250,"rally/engine/su03.wav"
251,3684,251,"rally/engine/su04.wav"
252,3706,252,"rally/engine/su05.wav"
253,3728,253,"rally/engine/su06.wav"
254,3750,254,"rally/engine/su07.wav"
255,3772,255,"rally/engine/su08.wav"
256,3794,256,"rally/engine/su09.wav"
257,3816,257,"rally/engine/su10.wav"
258,3838,258,"rally/engine/su11.wav"
259,3860,259,"rally/engine/su12.wav"
260,3882,260,"rally/engine/su13.wav"
261,3904,261,"rally/engine/su14.wav"
262,3926,262,"rally/engine/su15.wav"
263,3948,263,"rally/engine/su16.wav"
264,3970,264,"rally/engine/su17.wav"
265,3992,265,"rally/engine/su18.wav"
266,4014,266,"rally/engine/su19.wav"
267,4036,267,"rally/engine/su20.wav"
268,4058,268,"a"
269,4060,269,"rally/engine/aa01.wav"
270,4082,270,"rally/engine/aa02.wav"
271,4104,271,"rally/engine/aa03.wav"
272,4126,272,"rally/engine/aa04.wav"
273,4148,273,"rally/engine/aa05.wav"
274,4170,274,"rally/engine/aa06.wav"
275,4192,275,"rally/engine/aa07.wav"
276,4214,276,"rally/engine/aa08.wav"
277,4236,277,"rally/engine/aa09.wav"
278,4258,278,"rally/engine/aa10.wav"
279,4280,279,"r"
280,4282,280,"rally/engine/tri01.wav"
281,4305,281,"rally/engine/tri02.wav"
282,4328,282,"rally/engine/tri03.wav"
283,4351,283,"rally/engine/tri04.wav"
284,4374,284,"rally/engine/tri05.wav"
285,4397,285,"rally/engine/tri06.wav"
286,4420,286,"rally/engine/tri07.wav"
287,4443,287,"rally/engine/tri08.wav"
288,4466,288,"rally/engine/tri09.wav"
289,4489,289,"rally/engine/tri10.wav"
290,4512,290,""
291,4513,291,"rally/rev3.wav"
292,4528,292,"rally/rev4.wav"
293,4543,293,"rally/rev2.wav"
294,4558,294,"rally/engine/co01.wav"
295,4580,295,"rally/engine/suidle.wav"
296,4604,296,"DoEngineNoises"
297,4619,297,"body_close_to_ground"
298,4640,298,"rally_startfinish"
299,4658,299,"Unable to find Start/Finish entity\n"
300,4694,300,"Unable to find next marker entity\n"
301,4729,301,"FindNextMarker"
302,4744,302," visits the angels\n"
303,4764,303,"skill"
304,4770,304,"Marker missed!"
305,4785,305,"voice/wrongway.wav"
306,4804,306,"You are out of time.\n"
307,4826,307,"voice/tone05.wav"
308,4843,308,"sv_maxspeed"
309,4855,309,"MoveVehicle"
310,4867,310," - ("
311,4872,311,")\n"
312,4875,312,"checkSteering"
313,4889,313,"SteerChange"
314,4901,314,"calc_steering_controls"
315,4924,315,"rally/meepmeep.wav"
316,4943,316,"rally/nexus/horn.wav"
317,4964,317,"Detonator removed\n"
318,4983,318,"demon/dland2.wav"
319,5000,319,"rally/ray/screech4.wav"
320,5023,320,"cl_backspeed"
321,5036,321,"VehiclePreThink"
322,5052,322,"DestroyVehicleParts"
323,5072,323,"rally/ray/engstart.wav"
324,5095,324,"rally/start2.wav"
325,5112,325,"rally/start.wav"
326,5128,326,"CheckDriverReady"
327,5145,327,"NullModel"
328,5155,328,"Automatic engine start\n"
329,5179,329,"You now have less than 10 seconds\nto start your engine!"
330,5235,330,"Press FIRE when all players\nare ready!\n"
331,5275,331,"maps/qrally01.bsp"
332,5293,332,"Stage One: Time Trial stage\n\nFinish the race before your\ncar explodes. Flags give an\nextra 6 seconds when touched,\nin sequence.\n\nPress FIRE when ready!\n"
333,5446,333,"Stage Two: Time Trial stage\n\nYou have advanced to the\nsecond round.\nSame deal, try and stay alive.\n\nPress FIRE when ready!\n"
334,5570,334,"maps/qrally03.bsp"
335,5588,335,"Stage Three: Time Trial stage\n\nFinal elimination, time is short, watch\nout for dangerous obstructions.\n\nPress FIRE when ready!\n"
336,5716,336,"Waiting for other drivers\n"
337,5743,337,"GO!"
338,5747,338,"rally/voice/gotst01.wav"
339,5771,339,"voice/gotst01.wav"
340,5789,340,"rally_starter"
341,5803,341,"PreRaceMsg"
342,5814,342,"race_starter"
343,5827,343,"CheckFirstStartFinish"
344,5849,344,"finish_think"
345,5862,345,"rally_flag"
346,5873,346,"models/finish.mdl"
347,5891,347,"spawn_finish_model"
348,5910,348,"rally_startfinish"
349,5928,349,"rally_startfinish_brush"
350,5952,350,"rally_startfinish_flag"
351,5975,351,"StartNextRace"
352,5989,352,"GetDriverAtPos"
353,6004,353,"ShowRaceResults"
354,6020,354,"Race Over!"
355,6031,355,"RaceOverMsg"
356,6043,356," has WON the race!\n"
357,6063,357,"rally/voice/win3.wav"
358,6084,358,"You have WON the race!"
359,6107,359,"You have passed the stage!\n"
360,6135,360,"veh_gun"
361,6143,361,"models/trophy.mdl"
362,6161,362,"Your total race time was: "
363,6188,363,"s\n"
364,6191,364,"voice/finallap.wav"
365,6210,365,"Final Lap!"
366,6221,366,"CheckLaps"
367,6231,367,"Lap time: "
368,6242,368,"bf\n"
369,6246,369,"rally/lapcom.wav"
370,6263,370,"Personal Fastest Lap!\n"
371,6286,371,"voice/fastest.wav"
372,6304,372,"New Lap Record by "
373,6323,373,": "
374,6326,374,"CheckFastestLap"
375,6342,375," laps left\n"
376,6354,376,"startfinish_touch"
377,6372,377,"flag_think"
378,6383,378,"models/marker.mdl"
379,6401,379,"spawn_marker_flag"
380,6419,380,"rally_marker"
381,6432,381,"rally_marker_brush"
382,6451,382,"voice/checkpnt.wav"
383,6470,383," ahead: "
384,6479,384," secs\n"
385,6486,385,"Wrong Way!"
386,6497,386,"marker_touch"
387,6510,387,"ToggleHeadlights"
388,6527,388,"player_infront"
389,6542,389,"You are in the lead!"
390,6563,390,"You are in second place"
391,6587,391,"You are in third place"
392,6610,392,"You are in fourth place"
393,6634,393,"You are in fifth place"
394,6657,394,"You are in sixth place"
395,6680,395,"You are in seventh place"
396,6705,396,"You are in eighth place"
397,6729,397,"SortPlayersByPosition"
398,6751,398,"positioner"
399,6762,399,"BuildPlayerList"
400,6778,400,"PlaceRallyItem"
401,6793,401,"StartRallyItem"
402,6808,402,"boost_touch"
403,6820,403,"rally_boost"
404,6832,404,"rally_boost"
405,6844,405,"rally_boost_brush"
406,6862,406,"rally_arrow"
407,6874,407,"bot_marker_touch"
408,6891,408,"rally_bot_marker"
409,6908,409,"rally_bot_marker"
410,6925,410,"rally_bot_marker_brush"
411,6948,411,"jump_touch"
412,6959,412,"rally_jump"
413,6970,413,"rally_jump"
414,6981,414,"rally_jump_brush"
415,6998,415,"cone_think"
416,7009,416,"rally/process/htcone01.wav"
417,7036,417,"cone_touch"
418,7047,418,"models/cone.mdl"
419,7063,419,"cone fell out of level at "
420,7090,420,"rally_cone"
421,7101,421,"models/baracade.mdl"
422,7121,422,"baracade fell out of level at "
423,7152,423,"rally_baracade"
424,7167,424,"changesurface_touch"
425,7187,425,"rally_changesurface"
426,7207,426,"rally_changesurface"
427,7227,427,"rally_changesurface_brush"
428,7253,428,"monster_hell_knight"
429,7273,429,"monster_fish"
430,7286,430,"monster_tarbaby"
431,7302,431,"monster_shalrath"
432,7319,432,"monster_enforcer"
433,7336,433,"-----------------------\nQ u a k e   R a l l y\n-----------------------\n\n.. Coming soon .."
434,7425,434,".. Programming and Concept ..\n\nRidah"
435,7462,435,".. Modelling and Artwork ..\n\nSumaleth\nB-MonEy\nRidah\nJason C Paterson"
436,7531,436,".. Tracks ..\n\nRidah\nSumaleth\nSteve Towle\n[jD]"
437,7577,437,".. Sounds ..\n\nRidah\nBig Daddy Kane"
438,7612,438,".. Special Thanks to ..\n\nDaKiller\nDru"
439,7650,439,"For the latest information on QuakeRally,\ndon't forget to check:\n\nhttp://www.frag.com/quakerally\n\nfor daily progress updates"
440,7775,440,"CreditsThink"
441,7788,441,"StartDemoCredits"
442,7805,442,"bounce_object"
443,7819,443,"models/stoptop.mdl"
444,7838,444,"rally_stoppost"
445,7853,445,"models/stoppost.mdl"
446,7873,446,"stopsign_touch"
447,7888,447,"models/stopsign.mdl"
448,7908,448,"Stopsign fell out of level at "
449,7939,449,"rally_stopsign"
450,7954,450,"racing"
451,7961,451,"racing_dm"
452,7971,452,"dm"
453,7974,453,"cult_kill"
454,7984,454,"gib_duke"
455,7993,455,"last_man"
456,8002,456,"rally_type"
457,8013,457,"rally_observer_cam"
458,8032,458,"rally_observer_cam"
459,8051,459,"info_deathmatch_start"
460,8073,460,"info_player_start"
461,8091,461,"GetObserverSpot"
462,8107,462,"Unable to change to that camera\n"
463,8140,463,"SetObserverSpot"
464,8156,464,"models/starter.mdl"
465,8175,465,"rally_starter"
466,8189,466,"RemoveAllWeaponItems"
467,8210,467,"- Boss Stage -\n\nYou have reached the final\nstage, Kill the Cult! There\nare 20 Duke cult members,\nyou have 5 cars to destroy them\nall. Should you fail, Duke power\nwill take over the world and\ndestroy the entire Quake\ncommunity. Get the picture?"
468,8454,468,"CultIntroThink"
469,8469,469,"v_cshift 0 0 0 0\n"
470,8487,470,"v_cshift 0 0 64 "
471,8504,471,"WaterScreenThink"
472,8521,472,"o???8<?&?"
473,8532,473,"monster_boss"
474,8545,474,"all"
475,8549,475,"rally_kangaroo"
476,8564,476,"FindSightEnemy"
477,8579,477,"RocketSeek"
478,8590,478,"??????"
479,8598,479,"SUB_Null"
480,8607,480,"SUB_Remove"
481,8618,481,"SetMovedir"
482,8629,482,"InitTrigger"
483,8641,483,"SUB_CalcMoveEnt"
484,8657,484,"No speed is defined!"
485,8678,485,"SUB_CalcMove"
486,8691,486,"SUB_CalcMoveDone"
487,8708,487,"SUB_CalcAngleMoveEnt"
488,8729,488,"SUB_CalcAngleMove"
489,8747,489,"SUB_CalcAngleMoveDone"
490,8769,490,"DelayThink"
491,8780,491,"DelayedUse"
492,8791,492,"misc/talk.wav"
493,8805,493,"SUB_UseTargets"
494,8820,494,"SUB_AttackFinished"
495,8839,495,"SUB_CheckRefire"
496,8855,496,"? ??PW"
497,8864,497,"knight_attack"
498,8878,498,"CheckAttack"
499,8890,499,"ai_face"
500,8898,500,"ai_charge"
501,8908,501,"ai_charge_side"
502,8923,502,"ai_melee"
503,8932,503,"ai_melee_side"
504,8946,504,"SoldierCheckAttack"
505,8965,505,"ShamCheckAttack"
506,8981,506,"OgreCheckAttack"
507,8997,507,"???g^"
508,9003,508,"anglemod"
509,9012,509,"monster_movetarget: no targetname"
510,9046,510,"movetarget_f"
511,9059,511,"path_corner"
512,9071,512,"t_movetarget"
513,9084,513,"range"
514,9090,514,"visible"
515,9098,515,"infront"
516,9106,516,"HuntTarget"
517,9117,517,"monster_ogre"
518,9130,518,"ogre/ogwake.wav"
519,9146,519,"monster_knight"
520,9161,520,"knight/ksight.wav"
521,9179,521,"monster_shambler"
522,9196,522,"shambler/ssight.wav"
523,9216,523,"monster_demon1"
524,9231,524,"demon/sight2.wav"
525,9248,525,"monster_wizard"
526,9263,526,"wizard/wsight.wav"
527,9281,527,"monster_zombie"
528,9296,528,"zombie/z_idle.wav"
529,9314,529,"monster_dog"
530,9326,530,"dog/dsight.wav"
531,9341,531,"monster_hell_knight"
532,9361,532,"hknight/sight1.wav"
533,9380,533,"monster_tarbaby"
534,9396,534,"blob/sight1.wav"
535,9412,535,"monster_vomit"
536,9426,536,"vomitus/v_sight1.wav"
537,9447,537,"monster_enforcer"
538,9464,538,"enforcer/sight1.wav"
539,9484,539,"enforcer/sight2.wav"
540,9504,540,"enforcer/sight3.wav"
541,9524,541,"enforcer/sight4.wav"
542,9544,542,"monster_army"
543,9557,543,"soldier/sight1.wav"
544,9576,544,"monster_shalrath"
545,9593,545,"shalrath/sight.wav"
546,9612,546,"SightSound"
547,9623,547,"FoundTarget"
548,9635,548,"FindTarget"
549,9646,549,"ai_forward"
550,9657,550,"ai_back"
551,9665,551,"ai_pain"
552,9673,552,"ai_painforward"
553,9688,553,"monster_dragon"
554,9703,554,"ai_walk"
555,9711,555,"ai_stand"
556,9720,556,"ai_turn"
557,9728,557,"ChooseTurn"
558,9739,558,"FacingIdeal"
559,9751,559,"CheckAnyAttack"
560,9766,560,"ai_run_melee"
561,9779,561,"ai_run_missile"
562,9794,562,"ai_run_slide"
563,9807,563,"ai_run"
564,9814,564,"?m?_ "
565,9824,565,"CanDamage"
566,9834,566,"Killed"
567,9841,567,"items/protect3.wav"
568,9860,568,"T_Damage"
569,9869,569,"T_RadiusDamage"
570,9884,570,"T_BeamDamage"
571,9897,571,"?{-?F?(?"
572,9906,572,"items/itembk2.wav"
573,9924,573,"SUB_regen"
574,9934,574,"noclass spawned at"
575,9953,575,"noclass"
576,9961,576,"Bonus item fell out of level at "
577,9994,577,"PlaceItem"
578,10004,578,"StartItem"
579,10014,579,"T_Heal"
580,10021,580,"maps/b_bh10.bsp"
581,10037,581,"items/r_item1.wav"
582,10055,582,"maps/b_bh100.bsp"
583,10072,583,"items/r_item2.wav"
584,10090,584,"maps/b_bh25.bsp"
585,10106,585,"items/health1.wav"
586,10124,586,"item_health"
587,10136,587,"You receive "
588,10149,588," health\n"
589,10158,589,"health_touch"
590,10171,590,"item_megahealth_rot"
591,10191,591,"item_armor1"
592,10203,592,"item_armor2"
593,10215,593,"item_armorInv"
594,10229,594,"You got armor\n"
595,10244,595,"items/armor1.wav"
596,10261,596,"armor_touch"
597,10273,597,"progs/armor.mdl"
598,10289,598,"item_armor1"
599,10301,599,"item_armor2"
600,10313,600,"item_armorInv"
601,10327,601,"bound_other_ammo"
602,10344,602,"RankForWeapon"
603,10358,603,"Deathmatch_Weapon"
604,10376,604,"weapon_rocketlauncher"
605,10398,605,"weapon_supershotgun"
606,10418,606,"weapon_shotgun"
607,10433,607,"weapon_nailgun"
608,10448,608,"weapon_supernailgun"
609,10468,609,"You got the Rocket Launcher"
610,10496,610,"weapons/pkup.wav"
611,10513,611,"weapon_lasergun"
612,10529,612,"You got the Laser Gun\n"
613,10552,613,"weapon_grenadelauncher"
614,10575,614,"weapon_minelauncher"
615,10595,615,"You got the Mine Launcher\n"
616,10622,616,"weapon_detonator"
617,10639,617,"You got the Detonator\n"
618,10662,618,"weapon_repulsor"
619,10678,619,"You got the Repulsor\n"
620,10700,620,"weapon_touch: unknown classname"
621,10732,621,"weapon_touch"
622,10745,622,"progs/g_shot.mdl"
623,10762,623,"Double-barrelled Shotgun"
624,10787,624,"weapon_supershotgun"
625,10807,625,"progs/g_nail.mdl"
626,10824,626,"weapon_nailgun"
627,10839,627,"progs/g_nail2.mdl"
628,10857,628,"Super Nailgun"
629,10871,629,"weapon_supernailgun"
630,10891,630,"progs/g_rock2.mdl"
631,10909,631,"Rocket Launcher"
632,10925,632,"weapon_rocketlauncher"
633,10947,633,"models/g_replsr.mdl"
634,10967,634,"Repulsor"
635,10976,635,"weapon_repulsor"
636,10992,636,"models/g_detntr.mdl"
637,11012,637,"Detonator"
638,11022,638,"weapon_detonator"
639,11039,639,"progs/g_rock.mdl"
640,11056,640,"Grenade Launcher"
641,11073,641,"weapon_grenadelauncher"
642,11096,642,"models/g_mine.mdl"
643,11114,643,"Mine Launcher"
644,11128,644,"weapon_minelauncher"
645,11148,645,"progs/g_light.mdl"
646,11166,646,"Laser Gun"
647,11176,647,"weapon_lasergun"
648,11192,648,"You got the "
649,11205,649,"weapons/lock4.wav"
650,11223,650,"ammo_touch"
651,11234,651,"maps/b_shell1.bsp"
652,11252,652,"maps/b_shell0.bsp"
653,11270,653,"shells"
654,11277,654,"item_shells"
655,11289,655,"maps/b_nail1.bsp"
656,11306,656,"maps/b_nail0.bsp"
657,11323,657,"nails"
658,11329,658,"item_spikes"
659,11341,659,"maps/b_rock1.bsp"
660,11358,660,"maps/b_rock0.bsp"
661,11375,661,"rockets"
662,11383,662,"item_rockets"
663,11396,663,"maps/b_batt1.bsp"
664,11413,664,"maps/b_batt0.bsp"
665,11430,665,"repulsor cells"
666,11445,666,"item_cells"
667,11456,667,"item_weapon"
668,11468,668,"key_touch"
669,11478,669,"misc/medkey.wav"
670,11494,670,"misc/runekey.wav"
671,11511,671,"misc/basekey.wav"
672,11528,672,"key_setsounds"
673,11542,673,"progs/w_s_key.mdl"
674,11560,674,"silver key"
675,11571,675,"progs/m_s_key.mdl"
676,11589,676,"silver runekey"
677,11604,677,"progs/b_s_key.mdl"
678,11622,678,"silver keycard"
679,11637,679,"item_key1"
680,11647,680,"progs/w_g_key.mdl"
681,11665,681,"gold key"
682,11674,682,"progs/m_g_key.mdl"
683,11692,683,"gold runekey"
684,11705,684,"progs/b_g_key.mdl"
685,11723,685,"gold keycard"
686,11736,686,"item_key2"
687,11746,687,"You got the rune!"
688,11764,688,"sigil_touch"
689,11776,689,"no spawnflags"
690,11790,690,"progs/end1.mdl"
691,11805,691,"progs/end2.mdl"
692,11820,692,"progs/end3.mdl"
693,11835,693,"progs/end4.mdl"
694,11850,694,"item_sigil"
695,11861,695,"item_artifact_invulnerability"
696,11891,696,"item_artifact_invisibility"
697,11918,697,"item_artifact_envirosuit"
698,11943,698,"item_artifact_super_damage"
699,11970,699,"powerup_touch"
700,11984,700,"progs/invulner.mdl"
701,12003,701,"items/protect.wav"
702,12021,702,"items/protect2.wav"
703,12040,703,"Pentagram of Protection"
704,12064,704,"item_artifact_invulnerability"
705,12094,705,"progs/suit.mdl"
706,12109,706,"items/suit.wav"
707,12124,707,"items/suit2.wav"
708,12140,708,"Biosuit"
709,12148,709,"item_artifact_envirosuit"
710,12173,710,"progs/invisibl.mdl"
711,12192,711,"items/inv1.wav"
712,12207,712,"items/inv2.wav"
713,12222,713,"items/inv3.wav"
714,12237,714,"Ring of Shadows"
715,12253,715,"item_artifact_invisibility"
716,12280,716,"progs/quaddama.mdl"
717,12299,717,"items/damage.wav"
718,12316,718,"items/damage2.wav"
719,12334,719,"items/damage3.wav"
720,12352,720,"Quad Damage"
721,12364,721,"item_artifact_super_damage"
722,12391,722,"You get "
723,12400,723," shells  "
724,12410,724," nails "
725,12418,725," rockets  "
726,12429,726," cells  "
727,12438,727,"BackpackTouch"
728,12452,728,"progs/backpack.mdl"
729,12471,729,"DropBackpack"
730,12484,730,"????^?<Y??"
731,12495,731,"weapons/r_exp3.wav"
732,12514,732,"weapons/rocket1i.wav"
733,12535,733,"weapons/sgun1.wav"
734,12553,734,"weapons/guncock.wav"
735,12573,735,"weapons/ric1.wav"
736,12590,736,"weapons/ric2.wav"
737,12607,737,"weapons/ric3.wav"
738,12624,738,"weapons/spike2.wav"
739,12643,739,"weapons/tink1.wav"
740,12661,740,"weapons/grenade.wav"
741,12681,741,"weapons/bounce.wav"
742,12700,742,"weapons/shotgn2.wav"
743,12720,743,"W_Precache"
744,12731,744,"crandom"
745,12739,745,"player/axhit2.wav"
746,12757,746,"W_FireAxe"
747,12767,747,"wall_velocity"
748,12781,748,"progs/zom_gib.mdl"
749,12799,749,"SpawnMeatSpray"
750,12814,750,"SpawnBlood"
751,12825,751,"spawn_touchblood"
752,12842,752,"SpawnChunk"
753,12853,753,"ClearMultiDamage"
754,12870,754,"ApplyMultiDamage"
755,12887,755,"AddMultiDamage"
756,12902,756,"TraceAttack"
757,12914,757,"FireBullets"
758,12926,758,"W_FireShotgun"
759,12940,759,"W_FireSuperShotgun"
760,12959,760,"s_explode1"
761,12970,761,"s_explode2"
762,12981,762,"s_explode3"
763,12992,763,"s_explode4"
764,13003,764,"s_explode5"
765,13014,765,"s_explode6"
766,13025,766,"progs/s_explod.spr"
767,13044,767,"BecomeExplosion"
768,13060,768,"T_MissileTouch"
769,13075,769,"process/buzztst1.wav"
770,13096,770,"models/missile.mdl"
771,13115,771,"W_FireRocket"
772,13128,772,"LightningDamage"
