row,offset,id,string
177,2168,177,"items/r_item1.wav"
178,2186,178,"maps/b_bh100.bsp"
179,2203,179,"items/r_item2.wav"
180,2221,180,"maps/b_bh25.bsp"
181,2237,181,"items/health1.wav"
182,2255,182,"item_health"
183,2267,183,"You receive "
184,2280,184," health\n"
185,2289,185,"bf\n"
186,2293,186,"health_touch"
187,2306,187,"item_megahealth_rot"
188,2326,188,"item_armor1"
189,2338,189,"item_armor2"
190,2350,190,"item_armorInv"
191,2364,191,"You got armor\n"
192,2379,192,"items/armor1.wav"
193,2396,193,"armor_touch"
194,2408,194,"progs/armor.mdl"
195,2424,195,"item_armor1"
196,2436,196,"item_armor2"
197,2448,197,"item_armorInv"
198,2462,198,"bound_other_ammo"
199,2479,199,"RankForWeapon"
200,2493,200,"Deathmatch_Weapon"
201,2511,201,"weapon_nailgun"
202,2526,202,"weapon_supernailgun"
203,2546,203,"weapon_supershotgun"
204,2566,204,"weapon_rocketlauncher"
205,2588,205,"weapon_grenadelauncher"
206,2611,206,"weapon_lightning"
207,2628,207,"weapon_touch: unknown classname"
208,2660,208,"You got the "
209,2673,209,"weapons/pkup.wav"
210,2690,210,"weapon_touch"
211,2703,211,"progs/g_shot.mdl"
212,2720,212,"Double-barrelled Shotgun"
213,2745,213,"weapon_supershotgun"
214,2765,214,"progs/g_nail.mdl"
215,2782,215,"nailgun"
216,2790,216,"weapon_nailgun"
217,2805,217,"progs/g_nail2.mdl"
218,2823,218,"Super Nailgun"
219,2837,219,"weapon_supernailgun"
220,2857,220,"progs/g_rock.mdl"
221,2874,221,"Grenade Launcher"
222,2891,222,"weapon_grenadelauncher"
223,2914,223,"progs/g_rock2.mdl"
224,2932,224,"Rocket Launcher"
225,2948,225,"weapon_rocketlauncher"
226,2970,226,"progs/g_light.mdl"
227,2988,227,"Thunderbolt"
228,3000,228,"weapon_lightning"
229,3017,229,"weapons/lock4.wav"
230,3035,230,"ammo_touch"
231,3046,231,"maps/b_shell1.bsp"
232,3064,232,"maps/b_shell0.bsp"
233,3082,233,"shells"
234,3089,234,"item_shells"
235,3101,235,"maps/b_nail1.bsp"
236,3118,236,"maps/b_nail0.bsp"
237,3135,237,"nails"
238,3141,238,"item_spikes"
239,3153,239,"maps/b_rock1.bsp"
240,3170,240,"maps/b_rock0.bsp"
241,3187,241,"rockets"
242,3195,242,"item_rockets"
243,3208,243,"maps/b_batt1.bsp"
244,3225,244,"maps/b_batt0.bsp"
245,3242,245,"cells"
246,3248,246,"item_cells"
247,3259,247,"spikes"
248,3266,248,"item_weapon"
249,3278,249,"key_touch"
250,3288,250,"misc/medkey.wav"
251,3304,251,"misc/runekey.wav"
252,3321,252,"misc/basekey.wav"
253,3338,253,"key_setsounds"
254,3352,254,"progs/w_s_key.mdl"
255,3370,255,"silver key"
256,3381,256,"progs/m_s_key.mdl"
257,3399,257,"silver runekey"
258,3414,258,"progs/b_s_key.mdl"
259,3432,259,"silver keycard"
260,3447,260,"item_key1"
261,3457,261,"progs/w_g_key.mdl"
262,3475,262,"gold key"
263,3484,263,"progs/m_g_key.mdl"
264,3502,264,"gold runekey"
265,3515,265,"progs/b_g_key.mdl"
266,3533,266,"gold keycard"
267,3546,267,"item_key2"
268,3556,268,"You got the rune!"
269,3574,269,"sigil_touch"
270,3586,270,"no spawnflags"
271,3600,271,"progs/end1.mdl"
272,3615,272,"progs/end2.mdl"
273,3630,273,"progs/end3.mdl"
274,3645,274,"progs/end4.mdl"
275,3660,275,"item_sigil"
276,3671,276,"item_artifact_invulnerability"
277,3701,277,"item_artifact_invisibility"
278,3728,278,"item_artifact_envirosuit"
279,3753,279,"item_artifact_super_damage"
280,3780,280,"powerup_touch"
281,3794,281,"progs/invulner.mdl"
282,3813,282,"items/protect.wav"
283,3831,283,"items/protect2.wav"
284,3850,284,"Pentagram of Protection"
285,3874,285,"item_artifact_invulnerability"
286,3904,286,"progs/suit.mdl"
287,3919,287,"items/suit.wav"
288,3934,288,"items/suit2.wav"
289,3950,289,"Biosuit"
290,3958,290,"item_artifact_envirosuit"
291,3983,291,"progs/invisibl.mdl"
292,4002,292,"items/inv1.wav"
293,4017,293,"items/inv2.wav"
294,4032,294,"items/inv3.wav"
295,4047,295,"Ring of Shadows"
296,4063,296,"item_artifact_invisibility"
297,4090,297,"progs/quaddama.mdl"
298,4109,298,"items/damage.wav"
299,4126,299,"items/damage2.wav"
300,4144,300,"items/damage3.wav"
301,4162,301,"Quad Damage"
302,4174,302,"item_artifact_super_damage"
303,4201,303,"You get "
304,4210,304," shells  "
305,4220,305," nails "
306,4228,306," rockets  "
307,4239,307," cells  "
308,4248,308,"BackpackTouch"
309,4262,309,"progs/backpack.mdl"
310,4281,310,"DropBackpack"
311,4294,311,"qc/weapons.qc"
312,4308,312,"weapons/r_exp3.wav"
313,4327,313,"weapons/rocket1i.wav"
314,4348,314,"weapons/sgun1.wav"
315,4366,315,"weapons/guncock.wav"
316,4386,316,"weapons/ric1.wav"
317,4403,317,"weapons/ric2.wav"
318,4420,318,"weapons/ric3.wav"
319,4437,319,"weapons/spike2.wav"
320,4456,320,"weapons/tink1.wav"
321,4474,321,"weapons/grenade.wav"
322,4494,322,"weapons/bounce.wav"
323,4513,323,"weapons/shotgn2.wav"
324,4533,324,"W_Precache"
325,4544,325,"crandom"
326,4552,326,"player/axhit2.wav"
327,4570,327,"W_FireAxe"
328,4580,328,"wall_velocity"
329,4594,329,"progs/zom_gib.mdl"
330,4612,330,"SpawnMeatSpray"
331,4627,331,"SpawnBlood"
332,4638,332,"spawn_touchblood"
333,4655,333,"SpawnChunk"
334,4666,334,"ClearMultiDamage"
335,4683,335,"ApplyMultiDamage"
336,4700,336,"AddMultiDamage"
337,4715,337,"TraceAttack"
338,4727,338,"FireBullets"
339,4739,339,"W_FireShotgun"
340,4753,340,"W_FireSuperShotgun"
341,4772,341,"s_explode1"
342,4783,342,"s_explode2"
343,4794,343,"s_explode3"
344,4805,344,"s_explode4"
345,4816,345,"s_explode5"
346,4827,346,"s_explode6"
347,4838,347,"progs/s_explod.spr"
348,4857,348,"BecomeExplosion"
349,4873,349,"T_MissileTouch"
350,4888,350,"missile"
351,4896,351,"progs/missile.mdl"
352,4914,352,"W_FireRocket"
353,4927,353,"LightningDamage"
354,4943,354,"weapons/lhit.wav"
355,4960,355,"W_FireLightning"
356,4976,356,"GrenadeExplode"
357,4991,357,"GrenadeTouch"
358,5004,358,"grenade"
359,5012,359,"progs/grenade.mdl"
360,5030,360,"W_FireGrenade"
361,5044,361,"spike"
362,5050,362,"progs/spike.mdl"
363,5066,363,"launch_spike"
364,5079,364,"progs/s_spike.mdl"
365,5097,365,"W_FireSuperSpikes"
366,5115,366,"W_FireSpikes"
367,5128,367,"wizspike"
368,5137,368,"knightspike"
369,5149,369,"spike_touch"
370,5161,370,"superspike_touch"
371,5178,371,"progs/v_axe.mdl"
372,5194,372,"progs/v_shot.mdl"
373,5211,373,"progs/v_shot2.mdl"
374,5229,374,"progs/v_nail.mdl"
375,5246,375,"progs/v_nail2.mdl"
376,5264,376,"progs/v_rock.mdl"
377,5281,377,"progs/v_rock2.mdl"
378,5299,378,"progs/v_light.mdl"
379,5317,379,"W_SetCurrentAmmo"
380,5334,380,"W_BestWeapon"
381,5347,381,"W_CheckNoAmmo"
382,5361,382,"weapons/ax1.wav"
383,5377,383,"weapons/lstart.wav"
384,5396,384,"W_Attack"
385,5405,385,"no weapon.\n"
386,5417,386,"not enough ammo.\n"
387,5435,387,"W_ChangeWeapon"
388,5450,388,"CheatCommand"
389,5463,389,"CycleWeaponCommand"
390,5482,390,"CycleWeaponReverseCommand"
391,5508,391,"ServerflagsCommand"
392,5527,392,"quad cheat\n"
393,5539,393,"QuadCheat"
394,5549,394,"Selection cleared.\n"
395,5569,395,"Must declare check-mate before opponent moves\n"
396,5616,396,"Must declare check-mate during or before your\nopponent's turn\n"
397,5679,397,"play voice/chckmate.wav\n"
398,5704,398,"say Check-mate!\n"
399,5721,399,"Turn passed\n"
400,5734,400,"\nW         toggle Mouse\n"
401,5759,401,"Shift     move forward\n"
402,5783,402,"R         show last message\n"
403,5812,403,"C         toggle Camera\n"
404,5837,404,"M         notify Check-Mate\n"
405,5866,405,"P         Pass turn\n"
406,5887,406,"ImpulseCommands"
407,5903,407,"W_WeaponFrame"
408,5917,408,"SuperDamageSound"
409,5934,409,"progs/cross2.mdl"
410,5951,410,"progs/cross1.mdl"
411,5968,411,"SDR_SightThink"
412,5983,412,"progs/s_bubble.spr"
413,6002,413,"laser_sight"
414,6014,414,"SDR_SightMake"
415,6028,415,"LaserTargeterTrack"
416,6047,416,"LaserTargeterToggle"
417,6067,417,"qc/world.qc"
418,6079,418,"main function\n"
419,6094,419,"progs.dat"
420,6104,420,"gfx.wad"
421,6112,421,"quake.rc"
422,6121,422,"default.cfg"
423,6133,423,"end1.bin"
424,6142,424,"end2.bin"
425,6151,425,"demo1.dem"
426,6161,426,"demo2.dem"
427,6171,427,"demo3.dem"
428,6181,428,"gfx/palette.lmp"
429,6197,429,"gfx/colormap.lmp"
430,6214,430,"gfx/pop.lmp"
431,6226,431,"gfx/complete.lmp"
432,6243,432,"gfx/inter.lmp"
433,6257,433,"gfx/ranking.lmp"
434,6273,434,"gfx/vidmodes.lmp"
435,6290,435,"gfx/finale.lmp"
436,6305,436,"gfx/conback.lmp"
437,6321,437,"gfx/qplaque.lmp"
438,6337,438,"gfx/menudot1.lmp"
439,6354,439,"gfx/menudot2.lmp"
440,6371,440,"gfx/menudot3.lmp"
441,6388,441,"gfx/menudot4.lmp"
442,6405,442,"gfx/menudot5.lmp"
443,6422,443,"gfx/menudot6.lmp"
444,6439,444,"gfx/menuplyr.lmp"
445,6456,445,"gfx/bigbox.lmp"
446,6471,446,"gfx/dim_modm.lmp"
447,6488,447,"gfx/dim_drct.lmp"
448,6505,448,"gfx/dim_ipx.lmp"
449,6521,449,"gfx/dim_tcp.lmp"
450,6537,450,"gfx/dim_mult.lmp"
451,6554,451,"gfx/mainmenu.lmp"
452,6571,452,"gfx/box_tl.lmp"
453,6586,453,"gfx/box_tm.lmp"
454,6601,454,"gfx/box_tr.lmp"
455,6616,455,"gfx/box_ml.lmp"
456,6631,456,"gfx/box_mm.lmp"
457,6646,457,"gfx/box_mm2.lmp"
458,6662,458,"gfx/box_mr.lmp"
459,6677,459,"gfx/box_bl.lmp"
460,6692,460,"gfx/box_bm.lmp"
461,6707,461,"gfx/box_br.lmp"
462,6722,462,"gfx/sp_menu.lmp"
463,6738,463,"gfx/ttl_sgl.lmp"
464,6754,464,"gfx/ttl_main.lmp"
465,6771,465,"gfx/ttl_cstm.lmp"
466,6788,466,"gfx/mp_menu.lmp"
467,6804,467,"gfx/netmen1.lmp"
468,6820,468,"gfx/netmen2.lmp"
469,6836,469,"gfx/netmen3.lmp"
470,6852,470,"gfx/netmen4.lmp"
471,6868,471,"gfx/netmen5.lmp"
472,6884,472,"gfx/sell.lmp"
473,6897,473,"gfx/help0.lmp"
474,6911,474,"gfx/help1.lmp"
475,6925,475,"gfx/help2.lmp"
476,6939,476,"gfx/help3.lmp"
477,6953,477,"gfx/help4.lmp"
478,6967,478,"gfx/help5.lmp"
479,6981,479,"gfx/pause.lmp"
480,6995,480,"gfx/loading.lmp"
481,7011,481,"gfx/p_option.lmp"
482,7028,482,"gfx/p_load.lmp"
483,7043,483,"gfx/p_save.lmp"
484,7058,484,"gfx/p_multi.lmp"
485,7074,485,"misc/menu1.wav"
486,7089,486,"misc/menu2.wav"
487,7104,487,"misc/menu3.wav"
488,7119,488,"ambience/water1.wav"
489,7139,489,"ambience/wind2.wav"
490,7158,490,"maps/start.bsp"
491,7173,491,"maps/e1m1.bsp"
492,7187,492,"maps/e1m2.bsp"
493,7201,493,"maps/e1m3.bsp"
494,7215,494,"maps/e1m4.bsp"
495,7229,495,"maps/e1m5.bsp"
496,7243,496,"maps/e1m6.bsp"
497,7257,497,"maps/e1m7.bsp"
498,7271,498,"maps/e1m8.bsp"
499,7285,499,"maps/e2m1.bsp"
500,7299,500,"maps/e2m2.bsp"
501,7313,501,"maps/e2m3.bsp"
502,7327,502,"maps/e2m4.bsp"
503,7341,503,"maps/e2m5.bsp"
504,7355,504,"maps/e2m6.bsp"
505,7369,505,"maps/e2m7.bsp"
506,7383,506,"maps/e3m1.bsp"
507,7397,507,"maps/e3m2.bsp"
508,7411,508,"maps/e3m3.bsp"
509,7425,509,"maps/e3m4.bsp"
510,7439,510,"maps/e3m5.bsp"
511,7453,511,"maps/e3m6.bsp"
512,7467,512,"maps/e3m7.bsp"
513,7481,513,"maps/e4m1.bsp"
514,7495,514,"maps/e4m2.bsp"
515,7509,515,"maps/e4m3.bsp"
516,7523,516,"maps/e4m4.bsp"
517,7537,517,"maps/e4m5.bsp"
518,7551,518,"maps/e4m6.bsp"
519,7565,519,"maps/e4m7.bsp"
520,7579,520,"maps/e4m8.bsp"
521,7593,521,"maps/end.bsp"
522,7606,522,"maps/dm1.bsp"
523,7619,523,"maps/dm2.bsp"
524,7632,524,"maps/dm3.bsp"
525,7645,525,"maps/dm4.bsp"
526,7658,526,"maps/dm5.bsp"
527,7671,527,"maps/dm6.bsp"
528,7684,528,"main"
529,7689,529,"sv_gravity"
530,7700,530,"100"
531,7704,531,"800"
532,7708,532,"demon/dland2.wav"
533,7725,533,"misc/h2ohit1.wav"
534,7742,534,"player/plyrjmp8.wav"
535,7762,535,"player/land.wav"
536,7778,536,"player/land2.wav"
537,7795,537,"player/drown1.wav"
538,7813,538,"player/drown2.wav"
539,7831,539,"player/gasp1.wav"
540,7848,540,"player/gasp2.wav"
541,7865,541,"player/h2odeath.wav"
542,7885,542,"player/teledth1.wav"
543,7905,543,"misc/r_tele1.wav"
544,7922,544,"misc/r_tele2.wav"
545,7939,545,"misc/r_tele3.wav"
546,7956,546,"misc/r_tele5.wav"
547,7973,547,"misc/power.wav"
548,7988,548,"player/gib.wav"
549,8003,549,"player/udeath.wav"
550,8021,550,"player/tornoff2.wav"
551,8041,551,"player/pain1.wav"
552,8058,552,"player/pain2.wav"
553,8075,553,"player/pain3.wav"
554,8092,554,"player/pain4.wav"
555,8109,555,"player/pain5.wav"
556,8126,556,"player/pain6.wav"
557,8143,557,"player/death1.wav"
558,8161,558,"player/death2.wav"
559,8179,559,"player/death3.wav"
560,8197,560,"player/death4.wav"
561,8215,561,"player/death5.wav"
562,8233,562,"player/axhit1.wav"
563,8251,563,"player/h2ojump.wav"
564,8270,564,"player/slimbrn2.wav"
565,8290,565,"player/inh2o.wav"
566,8307,566,"player/inlava.wav"
567,8325,567,"misc/outwater.wav"
568,8343,568,"player/lburn1.wav"
569,8361,569,"player/lburn2.wav"
570,8379,570,"misc/water1.wav"
571,8395,571,"misc/water2.wav"
572,8411,572,"voice/pawn.wav"
573,8426,573,"voice/rook.wav"
574,8441,574,"voice/knight.wav"
575,8458,575,"voice/bishop.wav"
576,8475,576,"voice/queen.wav"
577,8491,577,"voice/king.wav"
578,8506,578,"voice/check.wav"
579,8522,579,"voice/chckmate.wav"
580,8541,580,"voice/pawn/hwhat2.wav"
581,8563,581,"voice/pawn/hwhat3.wav"
582,8585,582,"voice/pawn/hwhat4.wav"
583,8607,583,"voice/pawn/hwhat5.wav"
584,8629,584,"voice/pawn/hyessir4.wav"
585,8653,585,"voice/bishop/tuwhat1.wav"
586,8678,586,"voice/bishop/tuwhat2.wav"
587,8703,587,"voice/bishop/tuwhat3.wav"
588,8728,588,"voice/bishop/tuyessr1.wav"
589,8754,589,"voice/bishop/tuyessr2.wav"
590,8780,590,"voice/bishop/tuyessr3.wav"
591,8806,591,"voice/rook/pissed1.wav"
592,8829,592,"voice/rook/ready.wav"
593,8850,593,"voice/rook/what1.wav"
594,8871,594,"voice/rook/what2.wav"
595,8892,595,"voice/rook/what3.wav"
596,8913,596,"voice/rook/what4.wav"
597,8934,597,"voice/rook/what5.wav"
598,8955,598,"voice/rook/yessir1.wav"
599,8978,599,"voice/rook/yessir2.wav"
600,9001,600,"voice/rook/yessir3.wav"
601,9024,601,"voice/rook/yessir4.wav"
602,9047,602,"effects/spell.wav"
603,9065,603,"effects/button.wav"
604,9084,604,"boss1/death.wav"
605,9100,605,"progs/player.mdl"
606,9117,606,"progs/eyes.mdl"
607,9132,607,"progs/h_player.mdl"
608,9151,608,"progs/gib1.mdl"
609,9166,609,"progs/gib2.mdl"
610,9181,610,"progs/gib3.mdl"
611,9196,611,"progs/bolt.mdl"
612,9211,612,"progs/bolt2.mdl"
613,9227,613,"progs/bolt3.mdl"
614,9243,614,"progs/lavaball.mdl"
615,9262,615,"progs/null.mdl"
616,9277,616,"progs/headcam.mdl"
617,9295,617,"m"
618,9297,618,"mmnmmommommnonmmonqnmmo"
619,9321,619,"abcdefghijklmnopqrstuvwxyzyxwvutsrqponmlkjihgfedcba"
620,9373,620,"mmmmmaaaaammmmmaaaaaabcdefgabcdefg"
621,9408,621,"mamamamamama"
622,9421,622,"jklmnopqrstuvwxyzyxwvutsrqponmlkj"
623,9455,623,"nmonqnmomnmomomno"
624,9473,624,"mmmaaaabcdefgmmmmaaaammmaamm"
625,9502,625,"mmmaaammmaaammmabcdefaaaammmmabcdefmmmaaaa"
626,9545,626,"aaaaaaaazzzzzzzz"
627,9562,627,"mmamammmmammamamaaamammma"
628,9588,628,"abcdefghijklmnopqrrqponmlkjihgfedcba"
629,9625,629,"a"
630,9627,630,"worldspawn"
631,9638,631,"teamplay"
632,9647,632,"skill"
633,9653,633,"StartFrame"
634,9664,634,"bodyque"
635,9672,635,"bodyque"
636,9680,636,"InitBodyQue"
637,9692,637,"CopyToBodyQue"
638,9706,638,"qc/client.qc"
639,9719,639,"info_intermission"
640,9737,640,"SetChangeParms"
641,9752,641,"SetNewParms"
642,9764,642,"DecodeLevelParms"
643,9781,643,"info_intermission"
644,9799,644,"info_player_start"
645,9817,645,"testplayerstart"
646,9833,646,"FindIntermission: no spot"
647,9859,647,"FindIntermission"
648,9876,648,"samelevel"
649,9886,649,"GotoNextMap"
650,9898,650,"registered"
651,9909,651,"As the corpse of the monstrous entity\nChthon sinks back into the lava whence\nit rose, you grip the Rune of Earth\nMagic tightly. Now that you have\nconquered the Dimension of the Doomed,\nrealm of Earth Magic, you are ready to\ncomplete your task in the other three\nhaunted lands of Quake. Or are you? If\nyou don't register Quake, you'll never\nknow what awaits you in the Realm of\nBlack Magic, the Netherworld, and the\nElder World!"
652,10337,652,"As the corpse of the monstrous entity\nChthon sinks back into the lava whence\nit rose, you grip the Rune of Earth\nMagic tightly. Now that you have\nconquered the Dimension of the Doomed,\nrealm of Earth Magic, you are ready to\ncomplete your task. A Rune of magic\npower lies at the end of each haunted\nland of Quake. Go forth, seek the\ntotality of the four Runes!"
653,10697,653,"The Rune of Black Magic throbs evilly in\nyour hand and whispers dark thoughts\ninto your brain. You learn the inmost\nlore of the Hell-Mother; Shub-Niggurath!\nYou now know that she is behind all the\nterrible plotting which has led to so\nmuch death and horror. But she is not\ninviolate! Armed with this Rune, you\nrealize that once all four Runes are\ncombined, the gate to Shub-Niggurath's\nPit will open, and you can face the\nWitch-Goddess herself in her frightful\notherworld cathedral."
654,11180,654,"The charred viscera of diabolic horrors\nbubble viscously as you seize the Rune\nof Hell Magic. Its heat scorches your\nhand, and its terrible secrets blight\nyour mind. Gathering the shreds of your\ncourage, you shake the devil's shackles\nfrom your soul, and become ever more\nhard and determined to destroy the\nhideous creatures whose mere existence\nthreatens the souls and psyches of all\nthe population of Earth."
655,11590,655,"Despite the awful might of the Elder\nWorld, you have achieved the Rune of\nElder Magic, capstone of all types of\narcane wisdom. Beyond good and evil,\nbeyond life and death, the Rune\npulsates, heavy with import. Patient and\npotent, the Elder Being Shub-Niggurath\nweaves her dire plans to clear off all\nlife from the Earth, and bring her own\nfoul offspring to our world! For all the\ndwellers in these nightmare dimensions\nare her descendants! Once all Runes of\nmagic power are united, the energy\nbehind them will blast open the Gateway\nto Shub-Niggurath, and you can travel\nthere to foil the Hell-Mother's plots\nin person."
656,12210,656,"Now, you have all four Runes. You sense\ntremendous invisible forces moving to\nunseal ancient barriers. Shub-Niggurath\nhad hoped to use the Runes Herself to\nclear off the Earth, but now instead,\nyou will use them to enter her home and\nconfront her as an avatar of avenging\nEarth-life. If you defeat her, you will\nbe remembered forever as the savior of\nthe planet. If she conquers, it will be\nas if you had never been born."
657,12632,657,"ExitIntermission"
658,12649,658,"IntermissionThink"
659,12667,659,"execute_changelevel"
660,12687,660,"noexit"
661,12694,661," exited the level\n"
662,12713,662,"changelevel_touch"
663,12731,663,"chagnelevel trigger doesn't have map"
664,12768,664,"trigger_changelevel"
665,12788,665,"restart\n"
666,12797,666,"respawn"
667,12805,667," suicides\n"
668,12816,668,"ClientKill"
669,12827,669,"CheckSpawnPoint"
670,12843,670,"PutClientInServer: no info_player_start on level"
671,12892,671,"SelectSpawnPoint"
672,12909,672,"chess_light"
673,12921,673,"Only one info_player_start found\n"
674,12955,674,"disconnect\n"
675,12967,675,"timelimit"
676,12977,676,"Current Turn: White"
677,12997,677,"play buttons/switch02.wav\n"
678,13024,678,"play buttons/switch04.wav\n"
679,13051,679,"crosshair 1\n"
680,13064,680,"Your turn"
681,13074,681,"Waiting for other player.."
682,13101,682,"PutClientInServer"
683,13119,683,"info_player_start"
684,13137,684,"info_player_start2"
685,13156,685,"testplayerstart"
686,13172,686,"info_player_deathmatch"
687,13195,687,"info_player_coop"
688,13212,688,"start"
689,13218,689,"e1m1"
690,13223,690,"e2m1"
691,13228,691,"e3m1"
692,13233,692,"e4m1"
693,13238,693,"trigger_changelevel"
694,13258,694,"NextLevel"
695,13268,695,"fraglimit"
696,13278,696,"CheckRules"
697,13289,697,"PlayerDeathThink"
698,13306,698,"PlayerJump"
699,13317,699,"WaterMove"
700,13327,700,"CheckWaterJump"
701,13342,701,"You have 15 seconds to move"
702,13370,702,"Time Expired: you have forfeited your turn\n"
703,13414,703,"PlayerPreThink"
704,13429,704,"Ring of Shadows magic is fading\n"
705,13462,705,"Protection is almost burned out\n"
706,13495,706,"Quad Damage is wearing off\n"
707,13523,707,"Air supply in Biosuit expiring\n"
708,13555,708,"CheckPowerups"
709,13569,709,"PlayerPostThink"
710,13585,710," entered the game\n"
711,13604,711,"ClientConnect"
712,13618,712," left the game with "
713,13639,713," frags\n"
