row,floatVal,intVal
84,5.62E-43,401,91-01-00-00
85,5.65E-43,403,93-01-00-00
86,5.4E-43,385,81-01-00-00
87,5.66E-43,404,94-01-00-00
88,5.45E-43,389,85-01-00-00
89,5.68E-43,405,95-01-00-00
90,5.25E-43,375,77-01-00-00
91,5.24E-43,374,76-01-00-00
92,0,0,00-00-00-00
93,0,0,00-00-00-00
94,1E-45,1,01-00-00-00
95,1E-45,1,01-00-00-00
96,3E-45,2,02-00-00-00
97,4E-45,3,03-00-00-00
98,6E-45,4,04-00-00-00
99,6E-45,4,04-00-00-00
100,7E-45,5,05-00-00-00
101,8E-45,6,06-00-00-00
102,1E-44,7,07-00-00-00
103,1.1E-44,8,08-00-00-00
104,1.3E-44,9,09-00-00-00
105,1.4E-44,10,0A-00-00-00
106,1.4E-44,10,0A-00-00-00
107,1.5E-44,11,0B-00-00-00
108,1.7E-44,12,0C-00-00-00
109,1.8E-44,13,0D-00-00-00
110,1.8E-44,13,0D-00-00-00
111,2E-44,14,0E-00-00-00
112,2.1E-44,15,0F-00-00-00
113,2.2E-44,16,10-00-00-00
114,2.2E-44,16,10-00-00-00
115,2.4E-44,17,11-00-00-00
116,2.5E-44,18,12-00-00-00
117,2.7E-44,19,13-00-00-00
118,2.7E-44,19,13-00-00-00
119,2.8E-44,20,14-00-00-00
120,3E-44,21,15-00-00-00
121,3.1E-44,22,16-00-00-00
122,3.1E-44,22,16-00-00-00
123,3.2E-44,23,17-00-00-00
124,3.4E-44,24,18-00-00-00
125,3.5E-44,25,19-00-00-00
126,3.5E-44,25,19-00-00-00
127,3.6E-44,26,1A-00-00-00
128,3.8E-44,27,1B-00-00-00
129,3.9E-44,28,1C-00-00-00
130,4E-44,29,1D-00-00-00
131,4.2E-44,30,1E-00-00-00
132,4.3E-44,31,1F-00-00-00
133,4.5E-44,32,20-00-00-00
134,4.6E-44,33,21-00-00-00
135,4.6E-44,33,21-00-00-00
136,4.8E-44,34,22-00-00-00
137,4.9E-44,35,23-00-00-00
138,5E-44,36,24-00-00-00
139,5E-44,36,24-00-00-00
140,5.2E-44,37,25-00-00-00
141,5.3E-44,38,26-00-00-00
142,5.5E-44,39,27-00-00-00
143,5.5E-44,39,27-00-00-00
144,5.6E-44,40,28-00-00-00
145,5.7E-44,41,29-00-00-00
146,5.9E-44,42,2A-00-00-00
147,6E-44,43,2B-00-00-00
148,6.2E-44,44,2C-00-00-00
149,6.3E-44,45,2D-00-00-00
150,6.4E-44,46,2E-00-00-00
151,6.6E-44,47,2F-00-00-00
152,6.7E-44,48,30-00-00-00
153,6.9E-44,49,31-00-00-00
154,7E-44,50,32-00-00-00
155,7.1E-44,51,33-00-00-00
156,7.3E-44,52,34-00-00-00
157,7.4E-44,53,35-00-00-00
158,7.6E-44,54,36-00-00-00
159,7.7E-44,55,37-00-00-00
160,7.8E-44,56,38-00-00-00
161,8E-44,57,39-00-00-00
162,8.1E-44,58,3A-00-00-00
163,8.3E-44,59,3B-00-00-00
164,8.4E-44,60,3C-00-00-00
165,8.5E-44,61,3D-00-00-00
166,8.7E-44,62,3E-00-00-00
167,8.7E-44,62,3E-00-00-00
168,8.8E-44,63,3F-00-00-00
169,9E-44,64,40-00-00-00
170,9.1E-44,65,41-00-00-00
171,9.2E-44,66,42-00-00-00
172,9.4E-44,67,43-00-00-00
173,9.5E-44,68,44-00-00-00
174,9.7E-44,69,45-00-00-00
175,9.8E-44,70,46-00-00-00
176,9.8E-44,70,46-00-00-00
177,1E-43,71,47-00-00-00
178,1.01E-43,72,48-00-00-00
179,1.02E-43,73,49-00-00-00
180,1.04E-43,74,4A-00-00-00
181,1.05E-43,75,4B-00-00-00
182,1.06E-43,76,4C-00-00-00
183,1.08E-43,77,4D-00-00-00
184,1.1E-43,78,4E-00-00-00
185,1.11E-43,79,4F-00-00-00
186,1.12E-43,80,50-00-00-00
187,1.14E-43,81,51-00-00-00
188,1.15E-43,82,52-00-00-00
189,1.16E-43,83,53-00-00-00
190,1.18E-43,84,54-00-00-00
191,1.19E-43,85,55-00-00-00
192,1.2E-43,86,56-00-00-00
193,1.22E-43,87,57-00-00-00
194,1.23E-43,88,58-00-00-00
195,1.25E-43,89,59-00-00-00
196,1.26E-43,90,5A-00-00-00
197,1.28E-43,91,5B-00-00-00
198,1.29E-43,92,5C-00-00-00
199,1.3E-43,93,5D-00-00-00
200,1.32E-43,94,5E-00-00-00
201,1.33E-43,95,5F-00-00-00
202,1.35E-43,96,60-00-00-00
203,1.35E-43,96,60-00-00-00
204,1.36E-43,97,61-00-00-00
205,1.37E-43,98,62-00-00-00
206,1.39E-43,99,63-00-00-00
207,1.4E-43,100,64-00-00-00
208,1.42E-43,101,65-00-00-00
209,1.43E-43,102,66-00-00-00
210,1.44E-43,103,67-00-00-00
211,1.46E-43,104,68-00-00-00
212,0,0,00-00-00-00
213,0,0,00-00-00-00
214,1,1065353216,00-00-80-3F
215,1,1065353216,00-00-80-3F
216,2,1073741824,00-00-00-40
217,8,1090519040,00-00-00-41
218,16,1098907648,00-00-80-41
219,32,1107296256,00-00-00-42
220,64,1115684864,00-00-80-42
221,128,1124073472,00-00-00-43
222,256,1132462080,00-00-80-43
223,512,1140850688,00-00-00-44
224,1024,1149239296,00-00-80-44
225,2048,1157627904,00-00-00-45
226,4096,1166016512,00-00-80-45
227,0,0,00-00-00-00
228,3,1077936128,00-00-40-40
229,4,1082130432,00-00-80-40
230,5,1084227584,00-00-A0-40
231,6,1086324736,00-00-C0-40
232,7,1088421888,00-00-E0-40
233,8,1090519040,00-00-00-41
234,9,1091567616,00-00-10-41
235,10,1092616192,00-00-20-41
236,11,1093664768,00-00-30-41
237,0,0,00-00-00-00
238,1,1065353216,00-00-80-3F
239,2,1073741824,00-00-00-40
240,3,1077936128,00-00-40-40
241,4,1082130432,00-00-80-40
242,0,0,00-00-00-00
243,1,1065353216,00-00-80-3F
244,2,1073741824,00-00-00-40
245,3,1077936128,00-00-40-40
246,0,0,00-00-00-00
247,1,1065353216,00-00-80-3F
248,2,1073741824,00-00-00-40
249,3,1077936128,00-00-40-40
250,0,0,00-00-00-00
251,1,1065353216,00-00-80-3F
252,2,1073741824,00-00-00-40
253,4096,1166016512,00-00-80-45
254,1,1065353216,00-00-80-3F
255,2,1073741824,00-00-00-40
256,4,1082130432,00-00-80-40
257,8,1090519040,00-00-00-41
258,16,1098907648,00-00-80-41
259,32,1107296256,00-00-00-42
260,64,1115684864,00-00-80-42
261,128,1124073472,00-00-00-43
262,256,1132462080,00-00-80-43
263,512,1140850688,00-00-00-44
264,1024,1149239296,00-00-80-44
265,2048,1157627904,00-00-00-45
266,8192,1174405120,00-00-00-46
267,16384,1182793728,00-00-80-46
268,32768,1191182336,00-00-00-47
269,65536,1199570944,00-00-80-47
270,131072,1207959552,00-00-00-48
271,262144,1216348160,00-00-80-48
272,524288,1224736768,00-00-00-49
273,1048576,1233125376,00-00-80-49
274,2097152,1241513984,00-00-00-4A
275,4194304,1249902592,00-00-80-4A
276,-1,-1082130432,00-00-80-BF
277,-2,-1073741824,00-00-00-C0
278,-3,-1069547520,00-00-40-C0
279,-4,-1065353216,00-00-80-C0
280,-5,-1063256064,00-00-A0-C0
281,-6,-1061158912,00-00-C0-C0
282,0,0,00-00-00-00
283,1,1065353216,00-00-80-3F
284,2,1073741824,00-00-00-40
285,3,1077936128,00-00-40-40
286,0,0,00-00-00-00
287,0,0,00-00-00-00
288,0,0,00-00-00-00
289,-16,-1048576000,00-00-80-C1
290,-16,-1048576000,00-00-80-C1
291,-24,-1044381696,00-00-C0-C1
292,16,1098907648,00-00-80-41
293,16,1098907648,00-00-80-41
294,32,1107296256,00-00-00-42
295,-32,-1040187392,00-00-00-C2
296,-32,-1040187392,00-00-00-C2
297,-24,-1044381696,00-00-C0-C1
298,32,1107296256,00-00-00-42
299,32,1107296256,00-00-00-42
300,64,1115684864,00-00-80-42
301,5,1084227584,00-00-A0-40
302,8,1090519040,00-00-00-41
303,10,1092616192,00-00-20-41
304,23,1102577664,00-00-B8-41
305,25,1103626240,00-00-C8-41
306,26,1104150528,00-00-D0-41
307,27,1104674816,00-00-D8-41
308,28,1105199104,00-00-E0-41
309,30,1106247680,00-00-F0-41
310,31,1106771968,00-00-F8-41
311,32,1107296256,00-00-00-42
312,33,1107558400,00-00-04-42
313,0,0,00-00-00-00
314,1,1065353216,00-00-80-3F
315,2,1073741824,00-00-00-40
316,3,1077936128,00-00-40-40
317,4,1082130432,00-00-80-40
318,5,1084227584,00-00-A0-40
319,6,1086324736,00-00-C0-40
320,7,1088421888,00-00-E0-40
321,8,1090519040,00-00-00-41
322,9,1091567616,00-00-10-41
323,10,1092616192,00-00-20-41
324,11,1093664768,00-00-30-41
325,0,0,00-00-00-00
326,1,1065353216,00-00-80-3F
327,2,1073741824,00-00-00-40
328,3,1077936128,00-00-40-40
329,4,1082130432,00-00-80-40
330,0,0,00-00-00-00
331,1,1065353216,00-00-80-3F
332,2,1073741824,00-00-00-40
333,3,1077936128,00-00-40-40
334,0,0,00-00-00-00
335,1,1065353216,00-00-80-3F
336,2,1073741824,00-00-00-40
337,3,1077936128,00-00-40-40
338,1,1065353216,00-00-80-3F
339,2,1073741824,00-00-00-40
340,4,1082130432,00-00-80-40
341,8,1090519040,00-00-00-41
342,0,0,00-00-00-00
343,1,1065353216,00-00-80-3F
344,2,1073741824,00-00-00-40
345,3,1077936128,00-00-40-40
346,0,0,00-00-00-00
347,0,0,00-00-00-00
348,0,0,00-00-00-00
349,0,0,00-00-00-00
350,0,0,00-00-00-00
351,0,0,00-00-00-00
352,0,0,00-00-00-00
353,0,0,00-00-00-00
354,0,0,00-00-00-00
355,1.47E-43,105,69-00-00-00
356,1.49E-43,106,6A-00-00-00
357,1.5E-43,107,6B-00-00-00
358,1.51E-43,108,6C-00-00-00
359,1.53E-43,109,6D-00-00-00
360,1.54E-43,110,6E-00-00-00
361,1.56E-43,111,6F-00-00-00
362,1.57E-43,112,70-00-00-00
363,1.58E-43,113,71-00-00-00
364,1.6E-43,114,72-00-00-00
365,1.61E-43,115,73-00-00-00
366,1.63E-43,116,74-00-00-00
367,1.64E-43,117,75-00-00-00
368,1.65E-43,118,76-00-00-00
369,1.67E-43,119,77-00-00-00
370,1.68E-43,120,78-00-00-00
371,1.7E-43,121,79-00-00-00
372,1.71E-43,122,7A-00-00-00
373,1,1065353216,00-00-80-3F
374,2,1073741824,00-00-00-40
375,3,1077936128,00-00-40-40
376,4,1082130432,00-00-80-40
377,1.72E-43,123,7B-00-00-00
378,1.74E-43,124,7C-00-00-00
379,1.75E-43,125,7D-00-00-00
380,1.77E-43,126,7E-00-00-00
381,1.78E-43,127,7F-00-00-00
382,1.8E-43,128,80-00-00-00
383,1.81E-43,129,81-00-00-00
384,1.82E-43,130,82-00-00-00
385,1.84E-43,131,83-00-00-00
386,1.85E-43,132,84-00-00-00
387,1.86E-43,133,85-00-00-00
388,1.88E-43,134,86-00-00-00
389,1.89E-43,135,87-00-00-00
390,1.9E-43,136,88-00-00-00
391,1.92E-43,137,89-00-00-00
392,1.93E-43,138,8A-00-00-00
393,1.95E-43,139,8B-00-00-00
394,1.96E-43,140,8C-00-00-00
395,1.98E-43,141,8D-00-00-00
396,1.99E-43,142,8E-00-00-00
397,2E-43,143,8F-00-00-00
398,2.02E-43,144,90-00-00-00
399,2.03E-43,145,91-00-00-00
400,2.05E-43,146,92-00-00-00
401,2.05E-43,146,92-00-00-00
402,2.06E-43,147,93-00-00-00
403,2.07E-43,148,94-00-00-00
404,2.09E-43,149,95-00-00-00
405,2.1E-43,150,96-00-00-00
406,2.12E-43,151,97-00-00-00
407,2.12E-43,151,97-00-00-00
408,2.13E-43,152,98-00-00-00
409,2.14E-43,153,99-00-00-00
410,2.16E-43,154,9A-00-00-00
411,2.16E-43,154,9A-00-00-00
412,2.17E-43,155,9B-00-00-00
413,2.19E-43,156,9C-00-00-00
414,2.2E-43,157,9D-00-00-00
415,2.2E-43,157,9D-00-00-00
416,2.21E-43,158,9E-00-00-00
417,2.23E-43,159,9F-00-00-00
418,2.24E-43,160,A0-00-00-00
419,2.26E-43,161,A1-00-00-00
420,2.27E-43,162,A2-00-00-00
421,2.28E-43,163,A3-00-00-00
422,2.3E-43,164,A4-00-00-00
423,2.31E-43,165,A5-00-00-00
424,2.33E-43,166,A6-00-00-00
425,2.34E-43,167,A7-00-00-00
426,2.35E-43,168,A8-00-00-00
427,2.37E-43,169,A9-00-00-00
428,2.38E-43,170,AA-00-00-00
429,2.38E-43,170,AA-00-00-00
430,2.4E-43,171,AB-00-00-00
431,2.41E-43,172,AC-00-00-00
432,2.42E-43,173,AD-00-00-00
433,2.42E-43,173,AD-00-00-00
434,2.44E-43,174,AE-00-00-00
435,2.45E-43,175,AF-00-00-00
436,2.47E-43,176,B0-00-00-00
437,2.48E-43,177,B1-00-00-00
438,2.5E-43,178,B2-00-00-00
439,2.51E-43,179,B3-00-00-00
440,2.51E-43,179,B3-00-00-00
441,2.52E-43,180,B4-00-00-00
442,2.54E-43,181,B5-00-00-00
443,2.55E-43,182,B6-00-00-00
444,2.55E-43,182,B6-00-00-00
445,2.56E-43,183,B7-00-00-00
446,2.58E-43,184,B8-00-00-00
447,2.59E-43,185,B9-00-00-00
448,2.6E-43,186,BA-00-00-00
449,2.62E-43,187,BB-00-00-00
450,2.63E-43,188,BC-00-00-00
451,2.65E-43,189,BD-00-00-00
452,1E-45,1,01-00-00-00
453,3E-45,2,02-00-00-00
454,4E-45,3,03-00-00-00
455,6E-45,4,04-00-00-00
456,7E-45,5,05-00-00-00
457,8E-45,6,06-00-00-00
458,1E-44,7,07-00-00-00
459,1.1E-44,8,08-00-00-00
460,1.3E-44,9,09-00-00-00
461,1.4E-44,10,0A-00-00-00
462,1.5E-44,11,0B-00-00-00
463,1.7E-44,12,0C-00-00-00
464,1.8E-44,13,0D-00-00-00
465,2E-44,14,0E-00-00-00
466,2.1E-44,15,0F-00-00-00
467,2.2E-44,16,10-00-00-00
468,2.4E-44,17,11-00-00-00
469,2.5E-44,18,12-00-00-00
470,2.7E-44,19,13-00-00-00
471,2.8E-44,20,14-00-00-00
472,3E-44,21,15-00-00-00
473,3.1E-44,22,16-00-00-00
474,3.2E-44,23,17-00-00-00
475,3.4E-44,24,18-00-00-00
476,3.5E-44,25,19-00-00-00
477,3.6E-44,26,1A-00-00-00
478,3.8E-44,27,1B-00-00-00
479,3.9E-44,28,1C-00-00-00
480,4E-44,29,1D-00-00-00
481,4.2E-44,30,1E-00-00-00
482,4.3E-44,31,1F-00-00-00
483,4.5E-44,32,20-00-00-00
484,4.6E-44,33,21-00-00-00
485,4.8E-44,34,22-00-00-00
486,4.9E-44,35,23-00-00-00
487,5E-44,36,24-00-00-00
488,5.2E-44,37,25-00-00-00
489,5.3E-44,38,26-00-00-00
490,5.5E-44,39,27-00-00-00
491,5.6E-44,40,28-00-00-00
492,5.7E-44,41,29-00-00-00
493,5.9E-44,42,2A-00-00-00
494,6E-44,43,2B-00-00-00
495,6.2E-44,44,2C-00-00-00
496,6.3E-44,45,2D-00-00-00
497,6.4E-44,46,2E-00-00-00
498,6.6E-44,47,2F-00-00-00
499,6.7E-44,48,30-00-00-00
500,6.9E-44,49,31-00-00-00
501,7E-44,50,32-00-00-00
502,7.1E-44,51,33-00-00-00
503,7.3E-44,52,34-00-00-00
504,7.4E-44,53,35-00-00-00
505,7.6E-44,54,36-00-00-00
506,7.7E-44,55,37-00-00-00
507,7.8E-44,56,38-00-00-00
508,8E-44,57,39-00-00-00
509,8.1E-44,58,3A-00-00-00
510,8.3E-44,59,3B-00-00-00
511,8.4E-44,60,3C-00-00-00
512,8.5E-44,61,3D-00-00-00
513,8.7E-44,62,3E-00-00-00
514,2.16E-43,154,9A-00-00-00
515,2.14E-43,153,99-00-00-00
516,2.2E-43,157,9D-00-00-00
517,2.17E-43,155,9B-00-00-00
518,2.21E-43,158,9E-00-00-00
519,2.09E-43,149,95-00-00-00
520,2.24E-43,160,A0-00-00-00
521,2.1E-43,150,96-00-00-00
522,2.82E-43,201,C9-00-00-00
523,2.91E-43,208,D0-00-00-00
524,2.79E-43,199,C7-00-00-00
525,0,0,00-00-00-00
526,0,0,00-00-00-00
527,0,0,00-00-00-00
528,2.66E-43,190,BE-00-00-00
529,2.68E-43,191,BF-00-00-00
530,2.69E-43,192,C0-00-00-00
531,2.7E-43,193,C1-00-00-00
532,2.72E-43,194,C2-00-00-00
533,2.73E-43,195,C3-00-00-00
534,2.75E-43,196,C4-00-00-00
535,2.76E-43,197,C5-00-00-00
536,2.77E-43,198,C6-00-00-00
537,2.79E-43,199,C7-00-00-00
538,2.8E-43,200,C8-00-00-00
539,0.5,1056964608,00-00-00-3F
540,300,1133903872,00-00-96-43
541,0,0,00-00-00-00
542,0,0,00-00-00-00
543,0,0,00-00-00-00
544,0,0,00-00-00-00
545,0,0,00-00-00-00
546,0,0,00-00-00-00
547,2.82E-43,201,C9-00-00-00
548,2.83E-43,202,CA-00-00-00
549,2.84E-43,203,CB-00-00-00
550,2.86E-43,204,CC-00-00-00
551,2.87E-43,205,CD-00-00-00
552,2.89E-43,206,CE-00-00-00
553,2.9E-43,207,CF-00-00-00
554,2.91E-43,208,D0-00-00-00
555,2.93E-43,209,D1-00-00-00
556,2.94E-43,210,D2-00-00-00
557,2.94E-43,210,D2-00-00-00
558,2.96E-43,211,D3-00-00-00
559,2.97E-43,212,D4-00-00-00
560,2.98E-43,213,D5-00-00-00
561,2.98E-43,213,D5-00-00-00
562,3E-43,214,D6-00-00-00
563,3.01E-43,215,D7-00-00-00
564,3.03E-43,216,D8-00-00-00
565,3.03E-43,216,D8-00-00-00
566,3.04E-43,217,D9-00-00-00
567,3.05E-43,218,DA-00-00-00
568,3.07E-43,219,DB-00-00-00
569,3.07E-43,219,DB-00-00-00
570,3.08E-43,220,DC-00-00-00
571,3.1E-43,221,DD-00-00-00
572,3.11E-43,222,DE-00-00-00
573,3.12E-43,223,DF-00-00-00
574,3.14E-43,224,E0-00-00-00
575,3.15E-43,225,E1-00-00-00
576,3.17E-43,226,E2-00-00-00
577,3.17E-43,226,E2-00-00-00
578,3.18E-43,227,E3-00-00-00
579,3.2E-43,228,E4-00-00-00
580,3.21E-43,229,E5-00-00-00
581,3.21E-43,229,E5-00-00-00
582,3.22E-43,230,E6-00-00-00
583,3.24E-43,231,E7-00-00-00
584,3.25E-43,232,E8-00-00-00
585,3.27E-43,233,E9-00-00-00
586,3.28E-43,234,EA-00-00-00
587,3.3E-43,235,EB-00-00-00
588,3.31E-43,236,EC-00-00-00
589,3.32E-43,237,ED-00-00-00
590,3.34E-43,238,EE-00-00-00
591,3.35E-43,239,EF-00-00-00
592,3.36E-43,240,F0-00-00-00
593,3.38E-43,241,F1-00-00-00
594,3.39E-43,242,F2-00-00-00
595,3.4E-43,243,F3-00-00-00
596,3.42E-43,244,F4-00-00-00
597,3.43E-43,245,F5-00-00-00
598,3.45E-43,246,F6-00-00-00
599,3.46E-43,247,F7-00-00-00
600,3.48E-43,248,F8-00-00-00
601,3.49E-43,249,F9-00-00-00
602,3.5E-43,250,FA-00-00-00
603,3.5E-43,250,FA-00-00-00
604,3.52E-43,251,FB-00-00-00
605,3.53E-43,252,FC-00-00-00
606,3.55E-43,253,FD-00-00-00
607,3.56E-43,254,FE-00-00-00
608,3.57E-43,255,FF-00-00-00
609,3.59E-43,256,00-01-00-00
610,3.6E-43,257,01-01-00-00
611,3.62E-43,258,02-01-00-00
612,3.63E-43,259,03-01-00-00
613,3.64E-43,260,04-01-00-00
614,3.66E-43,261,05-01-00-00
615,3.67E-43,262,06-01-00-00
616,3.69E-43,263,07-01-00-00
617,3.7E-43,264,08-01-00-00
618,3.71E-43,265,09-01-00-00
619,3.73E-43,266,0A-01-00-00
620,3.74E-43,267,0B-01-00-00
621,3.76E-43,268,0C-01-00-00
622,3.77E-43,269,0D-01-00-00
623,3.78E-43,270,0E-01-00-00
624,3.8E-43,271,0F-01-00-00
625,3.81E-43,272,10-01-00-00
626,3.83E-43,273,11-01-00-00
627,3.84E-43,274,12-01-00-00
628,3.85E-43,275,13-01-00-00
629,3.87E-43,276,14-01-00-00
630,3.88E-43,277,15-01-00-00
631,3.9E-43,278,16-01-00-00
632,3.91E-43,279,17-01-00-00
633,3.92E-43,280,18-01-00-00
634,3.94E-43,281,19-01-00-00
635,3.95E-43,282,1A-01-00-00
636,3.97E-43,283,1B-01-00-00
637,3.98E-43,284,1C-01-00-00
638,4E-43,285,1D-01-00-00
639,4.01E-43,286,1E-01-00-00
640,4.02E-43,287,1F-01-00-00
641,4.04E-43,288,20-01-00-00
642,4.05E-43,289,21-01-00-00
643,4.06E-43,290,22-01-00-00
644,4.08E-43,291,23-01-00-00
645,4.09E-43,292,24-01-00-00
646,4.1E-43,293,25-01-00-00
647,4.12E-43,294,26-01-00-00
648,4.13E-43,295,27-01-00-00
649,4.15E-43,296,28-01-00-00
650,4.16E-43,297,29-01-00-00
651,4.18E-43,298,2A-01-00-00
652,4.19E-43,299,2B-01-00-00
653,4.2E-43,300,2C-01-00-00
654,4.22E-43,301,2D-01-00-00
655,4.23E-43,302,2E-01-00-00
656,4.25E-43,303,2F-01-00-00
657,4.26E-43,304,30-01-00-00
658,4.27E-43,305,31-01-00-00
659,4.29E-43,306,32-01-00-00
660,4.3E-43,307,33-01-00-00
661,4.32E-43,308,34-01-00-00
662,4.33E-43,309,35-01-00-00
663,4.34E-43,310,36-01-00-00
664,4.36E-43,311,37-01-00-00
665,4.37E-43,312,38-01-00-00
666,4.39E-43,313,39-01-00-00
667,4.4E-43,314,3A-01-00-00
668,4.41E-43,315,3B-01-00-00
669,4.41E-43,315,3B-01-00-00
670,4.43E-43,316,3C-01-00-00
671,4.44E-43,317,3D-01-00-00
672,4.46E-43,318,3E-01-00-00
673,4.46E-43,318,3E-01-00-00
674,4.47E-43,319,3F-01-00-00
675,4.48E-43,320,40-01-00-00
676,4.5E-43,321,41-01-00-00
677,4.5E-43,321,41-01-00-00
678,4.51E-43,322,42-01-00-00
679,4.53E-43,323,43-01-00-00
680,4.54E-43,324,44-01-00-00
681,4.55E-43,325,45-01-00-00
682,4.55E-43,325,45-01-00-00
683,4.57E-43,326,46-01-00-00
684,4.58E-43,327,47-01-00-00
685,4.6E-43,328,48-01-00-00
686,0,0,00-00-00-00
687,4.61E-43,329,49-01-00-00
688,4.62E-43,330,4A-01-00-00
689,4.64E-43,331,4B-01-00-00
690,4.65E-43,332,4C-01-00-00
691,4.67E-43,333,4D-01-00-00
692,4.68E-43,334,4E-01-00-00
693,4.7E-43,335,4F-01-00-00
694,4.71E-43,336,50-01-00-00
695,4.72E-43,337,51-01-00-00
696,4.74E-43,338,52-01-00-00
697,4.75E-43,339,53-01-00-00
698,8192,1174405120,00-00-00-46
699,16384,1182793728,00-00-80-46
700,1,1065353216,00-00-80-3F
701,2,1073741824,00-00-00-40
702,4,1082130432,00-00-80-40
703,8,1090519040,00-00-00-41
704,16,1098907648,00-00-80-41
705,32,1107296256,00-00-00-42
706,64,1115684864,00-00-80-42
707,128,1124073472,00-00-00-43
708,256,1132462080,00-00-80-43
709,512,1140850688,00-00-00-44
710,1024,1149239296,00-00-80-44
711,2048,1157627904,00-00-00-45
712,4096,1166016512,00-00-80-45
713,8192,1174405120,00-00-00-46
714,16384,1182793728,00-00-80-46
715,0,0,00-00-00-00
716,1,1065353216,00-00-80-3F
717,2,1073741824,00-00-00-40
718,3,1077936128,00-00-40-40
719,4,1082130432,00-00-80-40
720,5,1084227584,00-00-A0-40
721,6,1086324736,00-00-C0-40
722,7,1088421888,00-00-E0-40
723,8,1090519040,00-00-00-41
724,0,0,00-00-00-00
725,1,1065353216,00-00-80-3F
726,2,1073741824,00-00-00-40
727,3,1077936128,00-00-40-40
728,0,0,00-00-00-00
729,1,1065353216,00-00-80-3F
730,2,1073741824,00-00-00-40
731,3,1077936128,00-00-40-40
732,4,1082130432,00-00-80-40
733,5,1084227584,00-00-A0-40
734,270,1132920832,00-00-87-43
735,687,1143717888,00-C0-2B-44
736,24,1103101952,00-00-C0-41
737,640,1142947840,00-00-20-44
738,250,1132068864,00-00-7A-43
739,10,1092616192,00-00-20-41
740,600,1142292480,00-00-16-44
741,800,1145569280,00-00-48-44
742,30,1106247680,00-00-F0-41
743,16,1098907648,00-00-80-41
744,30,1106247680,00-00-F0-41
745,500,1140457472,00-00-FA-43
746,40,1109393408,00-00-20-42
747,0,0,00-00-00-00
748,1,1065353216,00-00-80-3F
749,2,1073741824,00-00-00-40
750,3,1077936128,00-00-40-40
751,5,1084227584,00-00-A0-40
752,6,1086324736,00-00-C0-40
753,7,1088421888,00-00-E0-40
754,8,1090519040,00-00-00-41
755,32,1107296256,00-00-00-42
756,1,1065353216,00-00-80-3F
757,2,1073741824,00-00-00-40
758,3,1077936128,00-00-40-40
759,4,1082130432,00-00-80-40
760,5,1084227584,00-00-A0-40
761,1,1065353216,00-00-80-3F
762,2,1073741824,00-00-00-40
763,4,1082130432,00-00-80-40
764,8,1090519040,00-00-00-41
765,15,1097859072,00-00-70-41
766,16,1098907648,00-00-80-41
767,32,1107296256,00-00-00-42
768,64,1115684864,00-00-80-42
769,128,1124073472,00-00-00-43
770,256,1132462080,00-00-80-43
771,512,1140850688,00-00-00-44
772,1024,1149239296,00-00-80-44
