row,offset,id,string
218,3338,218,"world.qc"
219,3347,219,"main function\n"
220,3362,220,"progs.dat"
221,3372,221,"gfx.wad"
222,3380,222,"quake.rc"
223,3389,223,"default.cfg"
224,3401,224,"end1.bin"
225,3410,225,"end2.bin"
226,3419,226,"demo1.dem"
227,3429,227,"demo2.dem"
228,3439,228,"demo3.dem"
229,3449,229,"gfx/palette.lmp"
230,3465,230,"gfx/colormap.lmp"
231,3482,231,"gfx/pop.lmp"
232,3494,232,"gfx/complete.lmp"
233,3511,233,"gfx/inter.lmp"
234,3525,234,"gfx/ranking.lmp"
235,3541,235,"gfx/vidmodes.lmp"
236,3558,236,"gfx/finale.lmp"
237,3573,237,"gfx/conback.lmp"
238,3589,238,"gfx/qplaque.lmp"
239,3605,239,"gfx/menudot1.lmp"
240,3622,240,"gfx/menudot2.lmp"
241,3639,241,"gfx/menudot3.lmp"
242,3656,242,"gfx/menudot4.lmp"
243,3673,243,"gfx/menudot5.lmp"
244,3690,244,"gfx/menudot6.lmp"
245,3707,245,"gfx/menuplyr.lmp"
246,3724,246,"gfx/bigbox.lmp"
247,3739,247,"gfx/dim_modm.lmp"
248,3756,248,"gfx/dim_drct.lmp"
249,3773,249,"gfx/dim_ipx.lmp"
250,3789,250,"gfx/dim_tcp.lmp"
251,3805,251,"gfx/dim_mult.lmp"
252,3822,252,"gfx/mainmenu.lmp"
253,3839,253,"gfx/box_tl.lmp"
254,3854,254,"gfx/box_tm.lmp"
255,3869,255,"gfx/box_tr.lmp"
256,3884,256,"gfx/box_ml.lmp"
257,3899,257,"gfx/box_mm.lmp"
258,3914,258,"gfx/box_mm2.lmp"
259,3930,259,"gfx/box_mr.lmp"
260,3945,260,"gfx/box_bl.lmp"
261,3960,261,"gfx/box_bm.lmp"
262,3975,262,"gfx/box_br.lmp"
263,3990,263,"gfx/sp_menu.lmp"
264,4006,264,"gfx/ttl_sgl.lmp"
265,4022,265,"gfx/ttl_main.lmp"
266,4039,266,"gfx/ttl_cstm.lmp"
267,4056,267,"gfx/mp_menu.lmp"
268,4072,268,"gfx/netmen1.lmp"
269,4088,269,"gfx/netmen2.lmp"
270,4104,270,"gfx/netmen3.lmp"
271,4120,271,"gfx/netmen4.lmp"
272,4136,272,"gfx/netmen5.lmp"
273,4152,273,"gfx/sell.lmp"
274,4165,274,"gfx/help0.lmp"
275,4179,275,"gfx/help1.lmp"
276,4193,276,"gfx/help2.lmp"
277,4207,277,"gfx/help3.lmp"
278,4221,278,"gfx/help4.lmp"
279,4235,279,"gfx/help5.lmp"
280,4249,280,"gfx/pause.lmp"
281,4263,281,"gfx/loading.lmp"
282,4279,282,"gfx/p_option.lmp"
283,4296,283,"gfx/p_load.lmp"
284,4311,284,"gfx/p_save.lmp"
285,4326,285,"gfx/p_multi.lmp"
286,4342,286,"misc/menu1.wav"
287,4357,287,"misc/menu2.wav"
288,4372,288,"misc/menu3.wav"
289,4387,289,"ambience/water1.wav"
290,4407,290,"ambience/wind2.wav"
291,4426,291,"maps/start.bsp"
292,4441,292,"maps/e1m1.bsp"
293,4455,293,"maps/e1m2.bsp"
294,4469,294,"maps/e1m3.bsp"
295,4483,295,"maps/e1m4.bsp"
296,4497,296,"maps/e1m5.bsp"
297,4511,297,"maps/e1m6.bsp"
298,4525,298,"maps/e1m7.bsp"
299,4539,299,"maps/e1m8.bsp"
300,4553,300,"maps/e2m1.bsp"
301,4567,301,"maps/e2m2.bsp"
302,4581,302,"maps/e2m3.bsp"
303,4595,303,"maps/e2m4.bsp"
304,4609,304,"maps/e2m5.bsp"
305,4623,305,"maps/e2m6.bsp"
306,4637,306,"maps/e2m7.bsp"
307,4651,307,"maps/e3m1.bsp"
308,4665,308,"maps/e3m2.bsp"
309,4679,309,"maps/e3m3.bsp"
310,4693,310,"maps/e3m4.bsp"
311,4707,311,"maps/e3m5.bsp"
312,4721,312,"maps/e3m6.bsp"
313,4735,313,"maps/e3m7.bsp"
314,4749,314,"maps/e4m1.bsp"
315,4763,315,"maps/e4m2.bsp"
316,4777,316,"maps/e4m3.bsp"
317,4791,317,"maps/e4m4.bsp"
318,4805,318,"maps/e4m5.bsp"
319,4819,319,"maps/e4m6.bsp"
320,4833,320,"maps/e4m7.bsp"
321,4847,321,"maps/e4m8.bsp"
322,4861,322,"maps/end.bsp"
323,4874,323,"maps/dm1.bsp"
324,4887,324,"maps/dm2.bsp"
325,4900,325,"maps/dm3.bsp"
326,4913,326,"maps/dm4.bsp"
327,4926,327,"maps/dm5.bsp"
328,4939,328,"maps/dm6.bsp"
329,4952,329,"sv_gravity"
330,4963,330,"100"
331,4967,331,"maps/bunmoo3.bsp"
332,4984,332,"150"
333,4988,333,"maps/lowgrav.bsp"
334,5005,334,"800"
335,5009,335,"registered"
336,5020,336,"progs/cloud.mdl"
337,5036,337,"progs/particle.spr"
338,5055,338,"cloud/thunder.wav"
339,5073,339,"cloud/rain.wav"
340,5088,340,"demon/dland2.wav"
341,5105,341,"misc/h2ohit1.wav"
342,5122,342,"player/plyrjmp8.wav"
343,5142,343,"player/land.wav"
344,5158,344,"player/land2.wav"
345,5175,345,"player/drown1.wav"
346,5193,346,"player/drown2.wav"
347,5211,347,"player/gasp1.wav"
348,5228,348,"player/gasp2.wav"
349,5245,349,"player/h2odeath.wav"
350,5265,350,"player/teledth1.wav"
351,5285,351,"misc/r_tele1.wav"
352,5302,352,"misc/r_tele2.wav"
353,5319,353,"misc/r_tele3.wav"
354,5336,354,"misc/r_tele4.wav"
355,5353,355,"misc/r_tele5.wav"
356,5370,356,"misc/power.wav"
357,5385,357,"player/gib.wav"
358,5400,358,"player/udeath.wav"
359,5418,359,"player/tornoff2.wav"
360,5438,360,"player/pain1.wav"
361,5455,361,"player/pain2.wav"
362,5472,362,"player/pain3.wav"
363,5489,363,"player/pain4.wav"
364,5506,364,"player/pain5.wav"
365,5523,365,"player/pain6.wav"
366,5540,366,"player/death1.wav"
367,5558,367,"player/death2.wav"
368,5576,368,"player/death3.wav"
369,5594,369,"player/death4.wav"
370,5612,370,"player/death5.wav"
371,5630,371,"player/axhit1.wav"
372,5648,372,"player/h2ojump.wav"
373,5667,373,"player/slimbrn2.wav"
374,5687,374,"player/inh2o.wav"
375,5704,375,"player/inlava.wav"
376,5722,376,"misc/outwater.wav"
377,5740,377,"player/lburn1.wav"
378,5758,378,"player/lburn2.wav"
379,5776,379,"misc/water1.wav"
380,5792,380,"misc/water2.wav"
381,5808,381,"progs/player.mdl"
382,5825,382,"progs/eyes.mdl"
383,5840,383,"progs/h_player.mdl"
384,5859,384,"progs/gib1.mdl"
385,5874,385,"progs/gib2.mdl"
386,5889,386,"progs/gib3.mdl"
387,5904,387,"progs/s_bubble.spr"
388,5923,388,"progs/bolt.mdl"
389,5938,389,"progs/bolt2.mdl"
390,5954,390,"progs/bolt3.mdl"
391,5970,391,"progs/lavaball.mdl"
392,5989,392,"m"
393,5991,393,"mmnmmommommnonmmonqnmmo"
394,6015,394,"abcdefghijklmnopqrstuvwxyzyxwvutsrqponmlkjihgfedcba"
395,6067,395,"mmmmmaaaaammmmmaaaaaabcdefgabcdefg"
396,6102,396,"mamamamamama"
397,6115,397,"jklmnopqrstuvwxyzyxwvutsrqponmlkj"
398,6149,398,"nmonqnmomnmomomno"
399,6167,399,"mmmaaaabcdefgmmmmaaaammmaamm"
400,6196,400,"mmmaaammmaaammmabcdefaaaammmmabcdefmmmaaaa"
401,6239,401,"aaaaaaaazzzzzzzz"
402,6256,402,"mmamammmmammamamaaamammma"
403,6282,403,"abcdefghijklmnopqrrqponmlkjihgfedcba"
404,6319,404,"a"
405,6321,405,"teamplay"
406,6330,406,"skill"
407,6336,407,"deathmatch"
408,6347,408,"timelimit"
409,6357,409,"sv_maxspeed"
410,6369,410,"temp1"
411,6375,411,"0"
412,6377,412,"unknown017.qc"
413,6391,413,"bla"
414,6395,414,"cloud"
415,6401,415,"camping mode = "
416,6417,416,"detect only\n"
417,6431,417,"detect & punish\n"
418,6449,418,"detect & punish severe\n"
419,6474,419,"no detection\n"
420,6489,420,"Pentagram of Protection"
421,6514,421,"Quad Damage"
422,6527,422,"Red Armor"
423,6538,423,"Yellow Armor"
424,6552,424,"Rocket Launcher"
425,6569,425,"Grenade Launcher"
426,6587,426,"Thunderbolt"
427,6600,427,"Super Nailgun"
428,6615,428,"Biosuit"
429,6624,429,"Ring of Shadows"
430,6641,430," is "
431,6646,431,"punished"
432,6656,432," for camping"
433,6669,433," near the "
434,6680,434,"suspected of camping"
435,6702,435,"building a house"
436,6720,436,"taking up permanent residence"
437,6751,437,"fortifying his position"
438,6776,438,"not able to break up camp"
439,6803,439,"saying 'hi' from his new home"
440,6834,440,"holding a garage sale"
441,6857,441,"digging a trench"
442,6875,442,"\n\n\nThis server is running the\n\nOmicron Camper Exterminator"
443,6934,443,"Stop camping or you'll be punished!"
444,6970,444,"samelevel"
445,6980,445,"map"
446,6984,446,"testplayerstart"
447,7000,447,"\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n"
448,7083,448,"\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n"
449,7146,449,"\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n"
450,7194,450,"\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n"
451,7232,451,"\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n"
452,7268,452,"\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n"
453,7299,453,"\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n"
454,7324,454,"\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n"
455,7342,455,"\n\n\n\n\n\n\n\n\n\n\n\n"
456,7355,456,"          "
457,7366,457,"              "
458,7381,458,"info_teleport_destination"
459,7407,459,"r_drawviewmodel 1\n"
460,7426,460,"The new challenger is "
461,7449,461,"Waiting for opponent\n"
462,7471,462,"You are next in line\n"
463,7493,463,"You are last in line\n"
464,7515,464,"unconnected"
465,7527,465," is the new challenger\n"
466,7551,466,"r_drawviewmodel 0\n"
467,7570,467,"??????? ?? ?????? ????? v1.2\n"
468,7600,468,"by crt - wrightd@stanford.edu\n Port by WhiteFang - matt@lithium.com\n"
469,7669,469,"play ra/fight.wav\n"
470,7688,470," vs. "
471,7694,471," is next in line\n"
472,7712,472,"??????"
473,7719,473,"play ra/"
474,7728,474,".wav\n"
475,7734,475,"\n\n"
476,7737,476,"You have 1 minute left.\n Impulse 70 to get back in line\n"
477,7794,477,"play player/axhit1.wav\n"
478,7818,478,"You have 30 seconds left.\n Impulse 70 to get back in line\n"
479,7877,479,"Sorry, your wait time has expired!\n"
480,7913,480," stood around too long\n"
481,7937,481,"play player/death1.wav\n"
482,7961,482,"disconnect\n"
483,7973,483,"You have "
484,7983,484," seconds left to get in line\n"
485,8013,485,"The winner has left\n"
486,8034,486,"The new winner is "
487,8053,487,"Waiting for winner\n"
488,8073,488,"The challenger has left\n"
489,8098,489,"The line leader has left\n"
490,8124,490,"  W:"
491,8129,491,"  L:"
492,8134,492,"  SKILL:"
493,8143,493,"%\n"
494,8146,494,"You are next\n"
495,8160,495,"You are out of line\n Impulse 70 to return\n"
496,8203,496,"There are "
497,8214,497," people ahead of you\n"
498,8236,498,"There is 1 person ahead of you\n"
499,8268,499,"You can have up to a 5 minute break.\n Impulse 70 to get back in line\n"
500,8338,500,"Status bar set\n"
501,8354,501,"client.qc"
502,8364,502,"info_intermission"
503,8382,503,"FindIntermission: no spot"
504,8408,504,"As the corpse of the monstrous entity\nChthon sinks back into the lava whence\nit rose, you grip the Rune of Earth\nMagic tightly. Now that you have\nconquered the Dimension of the Doomed,\nrealm of Earth Magic, you are ready to\ncomplete your task in..."
505,8657,505,"As the corpse of the monstrous entity\nChthon sinks back into the lava whence\nit rose, you grip the Rune of Earth\nMagic tightly. Now that you have\nconquered the Dimension of the Doomed,\nrealm of Earth Magic, you are ready to\ncomplete your task. A..."
506,8906,506,"The Rune of Black Magic throbs evilly in\nyour hand and whispers dark thoughts\ninto your brain. You learn the inmost\nlore of the Hell-Mother; Shub-Niggurath!\nYou now know that she is behind all the\nterrible plotting which has led to so\nmuch death..."
507,9155,507,"The charred viscera of diabolic horrors\nbubble viscously as you seize the Rune\nof Hell Magic. Its heat scorches your\nhand, and its terrible secrets blight\nyour mind. Gathering the shreds of your\ncourage, you shake the devil's shackles\nfrom your ..."
508,9404,508,"Despite the awful might of the Elder\nWorld, you have achieved the Rune of\nElder Magic, capstone of all types of\narcane wisdom. Beyond good and evil,\nbeyond life and death, the Rune\npulsates, heavy with import. Patient and\npotent, the Elder Being..."
509,9653,509,"Now, you have all four Runes. You sense\ntremendous invisible forces moving to\nunseal ancient barriers. Shub-Niggurath\nhad hoped to use the Runes Herself to\nclear off the Earth, but now instead,\nyou will use them to enter her home and\nconfront he..."
510,9902,510,"noexit"
511,9909,511," exited the level\n"
512,9928,512,"changelevel trigger doesn't have map"
513,9965,513,"restart\n"
514,9974,514," suicides\n"
515,9985,515,"info_player_coop"
516,10002,516,"info_player_deathmatch"
517,10025,517,"info_player_start2"
518,10044,518,"PutClientInServer: no info_player_start on level"
519,10093,519,"start"
520,10099,520,"e1m1"
521,10104,521,"e2m1"
522,10109,522,"e3m1"
523,10114,523,"e4m1"
524,10119,524,"trigger_changelevel"
525,10139,525,"fraglimit"
526,10149,526,"Ring of Shadows magic is fading\n"
527,10182,527,"Protection is almost burned out\n"
528,10215,528,"Quad Damage is wearing off\n"
529,10243,529,"Air supply in Biosuit expiring\n"
530,10275,530,"falling"
531,10283,531,"CamClient"
532,10293,532," entered the game\n"
533,10312,533," left the game with "
534,10333,534," frags\n"
535,10341,535,"nobody"
536,10348,536,"unknown023.qc"
537,10362,537,"-attack\n"
538,10371,538,"The winner "
539,10383,539," has been defeated\n"
540,10403,540,"by Himself!\n"
541,10416,541,"The challenger "
542,10432,542," has failed\n"
543,10445,543,"because he became bored with life!\n"
544,10481,544,"???????? ????????\n"
545,10500,545,"play ra/flawless.wav\n"
546,10522,546," had "
547,10528,547," health and "
548,10541,548," armor left\n"
549,10554,549,"play ra/excelent.wav\n"
550,10576,550,"teledeath"
551,10586,551," was telefragged by "
552,10607,552," "
553,10609,553,"teledeath2"
554,10620,554,"Satan's power deflects "
555,10644,555,"'s telefrag\n"
556,10657,556," discharges into the water.\n"
557,10686,557," tries to put the pin back in\n"
558,10717,558," becomes bored with life\n"
559,10743,559," checks if his weapon is loaded\n"
560,10776,560," tells team mate "
561,10794,561," to spread around\n"
562,10813,562," want to play basketball with team mate "
563,10854,563," 's head\n"
564,10864,564," wanted to axe a few questions from team mate "
565,10911,565," tried to shave team mate "
566,10938,566," found the trigger when team mate "
567,10973,567," looked for a bullet in the barrel\n"
568,11009,568," tried to clean the ears of team mate "
569,11048,569," with a gun\n"
570,11061,570," crusified team mate "
571,11083,571," sends pineapple to team mate "
572,11114,572," by airmail\n"
573,11127,573," teaches team mate "
574,11147,574," to fly\n"
575,11156,575," checks if team mate "
576,11178,576," is invulnerable\n"
577,11196,577," settled an argument with team mate "
578,11233,578," didn't recognize team mate "
579,11262,579," turned team mate "
580,11281,580," into a backpack\n"
581,11299,581," played catch the rocket with team mate "
582,11340,582," brings shocking news to team mate "
583,11376,583," tries to recharge team mate "
584,11406,584," was ax-murdered by "
585,11427,585," chewed on "
586,11439,586,"'s boomstick\n"
587,11453,587," ate 2 loads of "
588,11470,588,"'s buckshot\n"
589,11483,589," was nailed by "
590,11499,590," was punctured by "
591,11518,591," eats "
592,11525,592,"'s pineapple\n"
593,11539,593," was butchered by "
594,11558,594,"'s grenade\n"
595,11570,595," rides "
596,11578,596,"'s rocket\n"
597,11589,597," was gibbed by "
598,11605,598," accepts "
599,11615,599,"'s discharge\n"
600,11629,600,"'s shaft\n"
601,11639,601," sleeps with the fishes\n"
602,11664,602," sucks it down\n"
603,11680,603," gulped a load of slime\n"
604,11705,604," can't exist on slime alone\n"
605,11734,605," burst into flames\n"
606,11754,606," turned into hot slag\n"
607,11777,607," visits the Volcano God\n"
608,11802,608," was shot by a Grunt\n"
609,11824,609," was eviscerated by a Fiend\n"
610,11853,610," was mauled by a Rottweiler\n"
611,11882,611," was fried by a Dragon\n"
612,11906,612," was blasted by an Enforcer\n"
613,11935,613,"monster_fish"
614,11948,614," was fed to the Rotfish\n"
615,11973,615," was slain by a Death Knight\n"
616,12003,616," was slashed by a Knight\n"
617,12029,617," was destroyed by an Ogre\n"
618,12056,618,"monster_oldone"
619,12071,619," became one with Shub-Niggurath\n"
620,12104,620," was exploded by a Vore\n"
621,12129,621," was smashed by a Shambler\n"
622,12157,622," was slimed by a Spawn\n"
623,12181,623," was vomited on by a Vomitus\n"
624,12211,624," was scragged by a Scrag\n"
625,12237,625," joins the Zombies\n"
626,12257,626,"explo_box"
627,12267,627," blew up\n"
628,12277,628," was squished\n"
629,12292,629," fell to his death\n"
630,12312,630,"trap_shooter"
631,12325,631,"trap_spikeshooter"
632,12343,632," was spiked\n"
633,12356,633,"fireball"
634,12365,634," ate a lavaball\n"
635,12382,635," tried to leave\n"
636,12399,636," died\n"
637,12406,637,"bubble"
638,12413,638,"walkmonster in wall at: "
639,12438,639,"Monster can't find target at "
640,12468,640,"path_corner"
641,12480,641,"flymonster in wall at: "
642,12504,642,"doors.qc"
643,12513,643,"door_fire: self.owner != self"
644,12543,644,"You need the silver keycard"
645,12571,645,"You need the silver runekey"
646,12599,646,"You need the silver key"
647,12623,647,"You need the gold keycard"
648,12649,648,"You need the gold runekey"
649,12675,649,"You need the gold key"
650,12697,650,"cross connected doors"
651,12719,651,"doors/medtry.wav"
652,12736,652,"doors/meduse.wav"
653,12753,653,"doors/runetry.wav"
654,12771,654,"doors/runeuse.wav"
655,12789,655,"doors/basetry.wav"
656,12807,656,"doors/baseuse.wav"
657,12825,657,"no worldtype set!\n"
658,12844,658,"misc/null.wav"
659,12858,659,"doors/drclos4.wav"
660,12876,660,"doors/doormv1.wav"
661,12894,661,"doors/hydro1.wav"
662,12911,662,"doors/hydro2.wav"
663,12928,663,"doors/stndr1.wav"
664,12945,664,"doors/stndr2.wav"
665,12962,665,"doors/ddoor1.wav"
666,12979,666,"doors/ddoor2.wav"
667,12996,667,"doors/latch2.wav"
668,13013,668,"doors/winch2.wav"
669,13030,669,"doors/airdoor1.wav"
670,13049,670,"doors/airdoor2.wav"
671,13068,671,"doors/basesec1.wav"
672,13087,672,"doors/basesec2.wav"
673,13106,673,"unknown030.qc"
674,13120,674,"buttons.qc"
675,13131,675,"buttons/airbut1.wav"
676,13151,676,"buttons/switch21.wav"
677,13172,677,"buttons/switch02.wav"
678,13193,678,"buttons/switch04.wav"
679,13214,679,"triggers.qc"
680,13226,680,"trigger_secret"
681,13241,681,"misc/secret.wav"
682,13257,682,"misc/trigger1.wav"
683,13275,683,"health and notouch don't make sense\n"
684,13312,684,"You found a secret area!"
685,13337,685,"There are more to go..."
686,13361,686,"Only 3 more to go..."
687,13382,687,"Only 2 more to go..."
688,13403,688,"Only 1 more to go..."
689,13424,689,"Sequence completed!"
690,13444,690,"couldn't find teleporter target\n"
691,13477,691,"no targetname"
692,13491,692,"no target"
693,13501,693,"ambience/hum1.wav"
694,13519,694,"ambience/windfly.wav"
695,13540,695,"unknown040.qc"
696,13554,696,"plats.qc"
697,13563,697,"plat_crush: bad self.state\n"
698,13591,698,"plat_use: not in up state"
